payment_id,order_id,payment_method,payment_amount,payment_status
PAY005079,O005079,Card,1016.69,Paid
PAY005080,O005080,PayPal,84.04,Paid
PAY005081,O005081,Apple Pay,619.53,Paid
PAY005082,O005082,Google Pay,672.36,Paid
PAY005083,O005083,Apple Pay,746.42,Paid
PAY005084,O005084,Apple Pay,524.59,Failed
PAY005085,O005085,Card,232.92,Paid
PAY005086,O005086,Card,670.43,Paid
PAY005087,O005087,Card,318.23,Refunded
PAY005088,O005088,Apple Pay,986.81,Paid
PAY005089,O005089,Apple Pay,103.86,Paid
PAY005090,O005090,Card,1461.64,Failed
PAY005091,O005091,Card,506.45,Paid
PAY005092,O005092,PayPal,1039.05,Paid
PAY005093,O005093,Apple Pay,157.85,Paid
PAY005094,O005094,Google Pay,283.43,Paid
PAY005095,O005095,PayPal,348.33,Paid
PAY005096,O005096,PayPal,823.83,Paid
PAY005097,O005097,Card,242.25,Paid
PAY005098,O005098,Card,1265.56,Paid
PAY005099,O005099,Card,1181.36,Paid
PAY005100,O005100,Card,74.53,Paid
PAY005101,O005101,Card,1728.57,Paid
PAY005102,O005102,PayPal,41.0,Paid
PAY005103,O005103,Apple Pay,734.18,Paid
PAY005104,O005104,Google Pay,153.91,Paid
PAY005105,O005105,Card,1349.56,Paid
PAY005106,O005106,Card,494.14,Paid
PAY005107,O005107,Apple Pay,93.13,Paid
PAY005108,O005108,Google Pay,828.11,Failed
PAY005109,O005109,Card,696.16,Failed
PAY005110,O005110,PayPal,573.69,Paid
PAY005111,O005111,Apple Pay,528.36,Paid
PAY005112,O005112,Apple Pay,2828.79,Paid
PAY005113,O005113,PayPal,770.94,Paid
PAY005114,O005114,Card,129.98,Paid
PAY005115,O005115,Apple Pay,499.18,Paid
PAY005116,O005116,Apple Pay,466.42,Paid
PAY005117,O005117,Google Pay,904.89,Failed
PAY005118,O005118,Card,95.04,Paid
PAY005119,O005119,Apple Pay,360.13,Paid
PAY005120,O005120,Card,2976.28,Paid
PAY005121,O005121,Card,91.56,Paid
PAY005122,O005122,Card,280.58,Paid
PAY005123,O005123,PayPal,716.33,Paid
PAY005124,O005124,Card,507.3,Paid
PAY005125,O005125,PayPal,534.59,Paid
PAY005126,O005126,Google Pay,351.03,Paid
PAY005127,O005127,Card,1123.45,Paid
PAY005128,O005128,Google Pay,109.09,Paid
PAY005129,O005129,Card,108.74,Paid
PAY005130,O005130,Card,237.4,Paid
PAY005131,O005131,PayPal,353.53,Paid
PAY005132,O005132,Card,212.58,Paid
PAY005133,O005133,Apple Pay,361.01,Paid
PAY005134,O005134,PayPal,65.04,Paid
PAY005135,O005135,Card,109.42,Paid
PAY005136,O005136,Card,544.61,Paid
PAY005137,O005137,Apple Pay,260.12,Paid
PAY005138,O005138,Google Pay,1383.45,Paid
PAY005139,O005139,PayPal,1343.79,Paid
PAY005140,O005140,Card,1318.66,Paid
PAY005141,O005141,Card,218.41,Paid
PAY005142,O005142,PayPal,476.38,Paid
PAY005143,O005143,Card,389.92,Paid
PAY005144,O005144,Card,213.06,Paid
PAY005145,O005145,Google Pay,959.94,Paid
PAY005146,O005146,PayPal,1564.98,Paid
PAY005147,O005147,Apple Pay,967.28,Paid
PAY005148,O005148,Apple Pay,1339.59,Paid
PAY005149,O005149,Card,431.91,Paid
PAY005150,O005150,Card,42.56,Paid
PAY005151,O005151,Card,317.78,Paid
PAY005152,O005152,PayPal,1306.44,Paid
PAY005153,O005153,Apple Pay,541.58,Paid
PAY005154,O005154,Apple Pay,2690.24,Paid
PAY005155,O005155,Card,707.42,Paid
PAY005156,O005156,Card,151.4,Paid
PAY005157,O005157,Card,1131.91,Paid
PAY005158,O005158,PayPal,168.3,Paid
PAY005159,O005159,Google Pay,1489.31,Paid
PAY005160,O005160,Card,213.47,Paid
PAY005161,O005161,PayPal,1379.04,Paid
PAY005162,O005162,Card,602.73,Paid
PAY005163,O005163,PayPal,1155.7,Paid
PAY005164,O005164,Google Pay,123.08,Paid
PAY005165,O005165,Card,298.43,Refunded
PAY005166,O005166,Card,246.94,Paid
PAY005167,O005167,Apple Pay,149.28,Paid
PAY005168,O005168,Card,570.44,Paid
PAY005169,O005169,Card,705.9,Refunded
PAY005170,O005170,Card,434.34,Paid
PAY005171,O005171,Apple Pay,1941.28,Paid
PAY005172,O005172,Apple Pay,107.45,Paid
PAY005173,O005173,PayPal,979.31,Failed
PAY005174,O005174,Card,792.34,Paid
PAY005175,O005175,Google Pay,34.62,Paid
PAY005176,O005176,Apple Pay,741.46,Paid
PAY005177,O005177,Card,777.5,Paid
PAY005178,O005178,Apple Pay,249.43,Paid
PAY005179,O005179,Card,825.43,Paid
PAY005180,O005180,PayPal,1187.37,Paid
PAY005181,O005181,Card,617.0,Paid
PAY005182,O005182,Card,321.03,Paid
PAY005183,O005183,Card,125.77,Paid
PAY005184,O005184,Card,1494.18,Refunded
PAY005185,O005185,Card,211.22,Paid
PAY005186,O005186,Card,60.9,Paid
PAY005187,O005187,Google Pay,109.4,Paid
PAY005188,O005188,Card,685.23,Paid
PAY005189,O005189,PayPal,715.79,Paid
PAY005190,O005190,PayPal,542.37,Paid
PAY005191,O005191,Card,787.64,Paid
PAY005192,O005192,Card,109.98,Paid
PAY005193,O005193,Card,685.38,Paid
PAY005194,O005194,Card,618.66,Paid
PAY005195,O005195,PayPal,827.11,Paid
PAY005196,O005196,PayPal,62.34,Paid
PAY005197,O005197,Card,1053.82,Paid
PAY005198,O005198,Card,1378.65,Paid
PAY005199,O005199,Card,834.23,Paid
PAY005200,O005200,Apple Pay,506.39,Paid
PAY005201,O005201,Apple Pay,379.83,Paid
PAY005202,O005202,Card,87.88,Paid
PAY005203,O005203,Apple Pay,17.36,Paid
PAY005204,O005204,PayPal,882.96,Paid
PAY005205,O005205,Card,1208.42,Paid
PAY005206,O005206,Google Pay,636.29,Paid
PAY005207,O005207,Google Pay,118.9,Paid
PAY005208,O005208,Card,344.5,Paid
PAY005209,O005209,Apple Pay,1044.93,Paid
PAY005210,O005210,Google Pay,688.14,Paid
PAY005211,O005211,Card,941.6,Paid
PAY005212,O005212,Apple Pay,1692.68,Paid
PAY005213,O005213,Card,963.23,Paid
PAY005214,O005214,PayPal,143.51,Paid
PAY005215,O005215,Card,107.62,Paid
PAY005216,O005216,Card,399.43,Paid
PAY005217,O005217,Card,111.64,Paid
PAY005218,O005218,Google Pay,643.99,Paid
PAY005219,O005219,Card,179.73,Paid
PAY005220,O005220,Apple Pay,227.4,Paid
PAY005221,O005221,PayPal,737.93,Paid
PAY005222,O005222,PayPal,1015.3,Paid
PAY005223,O005223,Card,696.27,Paid
PAY005224,O005224,Google Pay,960.58,Paid
PAY005225,O005225,Apple Pay,1331.16,Paid
PAY005226,O005226,Card,372.33,Paid
PAY005227,O005227,Card,674.6,Paid
PAY005228,O005228,Card,777.15,Paid
PAY005229,O005229,Card,496.79,Paid
PAY005230,O005230,Card,410.39,Paid
PAY005231,O005231,Card,612.89,Failed
PAY005232,O005232,Card,1022.14,Paid
PAY005233,O005233,PayPal,502.49,Paid
PAY005234,O005234,Card,1451.58,Paid
PAY005235,O005235,Card,85.04,Paid
PAY005236,O005236,Apple Pay,2531.6,Paid
PAY005237,O005237,PayPal,1035.11,Paid
PAY005238,O005238,PayPal,665.17,Paid
PAY005239,O005239,Card,1409.1,Paid
PAY005240,O005240,Google Pay,835.91,Paid
PAY005241,O005241,Card,1961.86,Paid
PAY005242,O005242,PayPal,828.54,Paid
PAY005243,O005243,Card,1893.09,Paid
PAY005244,O005244,Card,319.96,Paid
PAY005245,O005245,Card,1138.94,Paid
PAY005246,O005246,Card,1260.32,Paid
PAY005247,O005247,Card,314.94,Paid
PAY005248,O005248,Apple Pay,934.41,Paid
PAY005249,O005249,Card,219.67,Paid
PAY005250,O005250,Apple Pay,241.69,Failed
PAY005251,O005251,Card,420.63,Paid
PAY005252,O005252,Google Pay,1107.5,Paid
PAY005253,O005253,PayPal,1592.32,Refunded
PAY005254,O005254,Apple Pay,617.31,Paid
PAY005255,O005255,Card,247.5,Paid
PAY005256,O005256,Apple Pay,69.55,Paid
PAY005257,O005257,PayPal,626.77,Paid
PAY005258,O005258,Card,513.05,Paid
PAY005259,O005259,PayPal,1055.4,Paid
PAY005260,O005260,Card,486.52,Paid
PAY005261,O005261,Google Pay,2114.82,Paid
PAY005262,O005262,Card,694.38,Paid
PAY005263,O005263,Card,484.62,Paid
PAY005264,O005264,Apple Pay,1031.0,Paid
PAY005265,O005265,Card,154.81,Paid
PAY005266,O005266,Card,1065.36,Paid
PAY005267,O005267,Google Pay,1163.79,Paid
PAY005268,O005268,Card,578.93,Paid
PAY005269,O005269,Card,589.26,Paid
PAY005270,O005270,Card,73.91,Paid
PAY005271,O005271,Google Pay,1301.76,Paid
PAY005272,O005272,Card,228.97,Failed
PAY005273,O005273,Card,513.1,Paid
PAY005274,O005274,Card,865.4,Paid
PAY005275,O005275,Card,741.67,Paid
PAY005276,O005276,Google Pay,314.88,Paid
PAY005277,O005277,Card,418.47,Paid
PAY005278,O005278,Card,491.09,Paid
PAY005279,O005279,Card,863.97,Paid
PAY005280,O005280,Apple Pay,539.19,Paid
PAY005281,O005281,Card,1101.74,Paid
PAY005282,O005282,PayPal,17.36,Paid
PAY005283,O005283,Card,519.56,Paid
PAY005284,O005284,Google Pay,1416.5,Paid
PAY005285,O005285,Card,2240.1,Paid
PAY005286,O005286,PayPal,237.52,Paid
PAY005287,O005287,PayPal,158.15,Paid
PAY005288,O005288,Apple Pay,731.29,Paid
PAY005289,O005289,Card,656.44,Paid
PAY005290,O005290,Card,201.08,Paid
PAY005291,O005291,PayPal,254.56,Paid
PAY005292,O005292,Apple Pay,570.06,Paid
PAY005293,O005293,PayPal,66.61,Paid
PAY005294,O005294,Apple Pay,684.72,Paid
PAY005295,O005295,PayPal,862.08,Paid
PAY005296,O005296,Apple Pay,296.9,Paid
PAY005297,O005297,Google Pay,440.97,Paid
PAY005298,O005298,Card,42.97,Paid
PAY005299,O005299,Card,387.7,Paid
PAY005300,O005300,PayPal,296.9,Paid
PAY005301,O005301,PayPal,1487.08,Paid
PAY005302,O005302,Card,909.95,Failed
PAY005303,O005303,Card,64.62,Paid
PAY005304,O005304,PayPal,56.6,Paid
PAY005305,O005305,Card,1560.65,Paid
PAY005306,O005306,Card,436.53,Paid
PAY005307,O005307,Apple Pay,629.83,Paid
PAY005308,O005308,Card,832.36,Paid
PAY005309,O005309,PayPal,182.52,Paid
PAY005310,O005310,Card,777.38,Paid
PAY005311,O005311,PayPal,219.26,Paid
PAY005312,O005312,Card,1987.5,Paid
PAY005313,O005313,PayPal,124.49,Paid
PAY005314,O005314,Google Pay,956.92,Paid
PAY005315,O005315,Apple Pay,659.01,Paid
PAY005316,O005316,Card,456.16,Paid
PAY005317,O005317,Apple Pay,1270.56,Paid
PAY005318,O005318,Google Pay,763.86,Paid
PAY005319,O005319,Card,1046.9,Failed
PAY005320,O005320,Card,1693.87,Paid
PAY005321,O005321,PayPal,1018.91,Paid
PAY005322,O005322,Card,298.33,Paid
PAY005323,O005323,Google Pay,383.1,Paid
PAY005324,O005324,PayPal,1945.85,Paid
PAY005325,O005325,Apple Pay,543.68,Paid
PAY005326,O005326,PayPal,273.28,Paid
PAY005327,O005327,Apple Pay,877.51,Paid
PAY005328,O005328,Card,893.68,Paid
PAY005329,O005329,Card,450.26,Paid
PAY005330,O005330,Apple Pay,339.05,Paid
PAY005331,O005331,Google Pay,244.43,Paid
PAY005332,O005332,Card,1063.92,Paid
PAY005333,O005333,Card,973.3,Paid
PAY005334,O005334,Card,1360.73,Paid
PAY005335,O005335,Card,862.14,Paid
PAY005336,O005336,Apple Pay,357.76,Paid
PAY005337,O005337,Card,478.07,Paid
PAY005338,O005338,PayPal,2032.62,Paid
PAY005339,O005339,Apple Pay,791.58,Paid
PAY005340,O005340,PayPal,547.42,Paid
PAY005341,O005341,Card,123.38,Paid
PAY005342,O005342,PayPal,1013.41,Paid
PAY005343,O005343,Apple Pay,218.82,Paid
PAY005344,O005344,Google Pay,336.5,Failed
PAY005345,O005345,Card,637.52,Paid
PAY005346,O005346,Card,774.42,Refunded
PAY005347,O005347,Card,1003.62,Paid
PAY005348,O005348,PayPal,1299.22,Paid
PAY005349,O005349,PayPal,199.5,Paid
PAY005350,O005350,Card,224.92,Paid
PAY005351,O005351,Apple Pay,1274.3,Paid
PAY005352,O005352,Apple Pay,561.05,Paid
PAY005353,O005353,Card,566.19,Paid
PAY005354,O005354,PayPal,864.46,Paid
PAY005355,O005355,PayPal,656.74,Paid
PAY005356,O005356,Google Pay,1042.92,Paid
PAY005357,O005357,Card,264.11,Paid
PAY005358,O005358,Card,203.98,Paid
PAY005359,O005359,Card,573.02,Paid
PAY005360,O005360,PayPal,507.06,Paid
PAY005361,O005361,Apple Pay,18.89,Paid
PAY005362,O005362,Card,114.96,Paid
PAY005363,O005363,PayPal,23.89,Paid
PAY005364,O005364,PayPal,301.6,Paid
PAY005365,O005365,Card,687.28,Paid
PAY005366,O005366,Card,1470.13,Paid
PAY005367,O005367,Google Pay,1320.05,Paid
PAY005368,O005368,Card,1083.03,Paid
PAY005369,O005369,Card,1568.25,Paid
PAY005370,O005370,Card,224.43,Paid
PAY005371,O005371,Card,483.66,Refunded
PAY005372,O005372,Card,252.5,Paid
PAY005373,O005373,PayPal,2377.84,Paid
PAY005374,O005374,PayPal,148.94,Paid
PAY005375,O005375,Card,634.71,Paid
PAY005376,O005376,Google Pay,1479.15,Failed
PAY005377,O005377,Apple Pay,218.03,Paid
PAY005378,O005378,PayPal,651.33,Paid
PAY005379,O005379,Card,97.18,Refunded
PAY005380,O005380,Card,748.1,Paid
PAY005381,O005381,Card,2141.74,Paid
PAY005382,O005382,PayPal,907.49,Paid
PAY005383,O005383,Card,787.76,Paid
PAY005384,O005384,Card,2290.78,Paid
PAY005385,O005385,PayPal,85.94,Paid
PAY005386,O005386,Card,477.02,Refunded
PAY005387,O005387,Card,661.84,Paid
PAY005388,O005388,Card,27.7,Failed
PAY005389,O005389,Card,440.86,Paid
PAY005390,O005390,Card,80.12,Paid
PAY005391,O005391,Card,771.05,Paid
PAY005392,O005392,Card,375.57,Paid
PAY005393,O005393,PayPal,759.94,Paid
PAY005394,O005394,Card,104.4,Paid
PAY005395,O005395,PayPal,330.55,Paid
PAY005396,O005396,Card,169.65,Failed
PAY005397,O005397,Apple Pay,895.74,Paid
PAY005398,O005398,Card,199.24,Paid
PAY005399,O005399,Apple Pay,237.4,Paid
PAY005400,O005400,Apple Pay,689.72,Paid
PAY005401,O005401,Card,63.12,Paid
PAY005402,O005402,Card,584.74,Paid
PAY005403,O005403,Apple Pay,381.98,Paid
PAY005404,O005404,Apple Pay,288.69,Paid
PAY005405,O005405,Card,459.56,Paid
PAY005406,O005406,Google Pay,751.97,Failed
PAY005407,O005407,Card,679.05,Paid
PAY005408,O005408,Google Pay,107.95,Paid
PAY005409,O005409,Card,1065.54,Paid
PAY005410,O005410,Card,335.02,Paid
PAY005411,O005411,PayPal,824.16,Paid
PAY005412,O005412,Card,243.65,Paid
PAY005413,O005413,PayPal,1288.23,Failed
PAY005414,O005414,Card,1247.59,Paid
PAY005415,O005415,PayPal,702.78,Paid
PAY005416,O005416,Apple Pay,438.44,Failed
PAY005417,O005417,Card,95.86,Paid
PAY005418,O005418,Apple Pay,381.69,Failed
PAY005419,O005419,Google Pay,681.69,Paid
PAY005420,O005420,Google Pay,290.74,Paid
PAY005421,O005421,Card,476.27,Failed
PAY005422,O005422,Card,668.14,Paid
PAY005423,O005423,Card,154.98,Paid
PAY005424,O005424,Card,627.7,Paid
PAY005425,O005425,PayPal,103.37,Paid
PAY005426,O005426,PayPal,1777.97,Paid
PAY005427,O005427,Card,927.07,Refunded
PAY005428,O005428,Apple Pay,238.64,Paid
PAY005429,O005429,Card,282.87,Paid
PAY005430,O005430,Card,497.45,Failed
PAY005431,O005431,PayPal,183.85,Paid
PAY005432,O005432,Card,204.95,Failed
PAY005433,O005433,PayPal,76.37,Paid
PAY005434,O005434,Card,545.89,Paid
PAY005435,O005435,Card,266.24,Paid
PAY005436,O005436,Card,1399.28,Paid
PAY005437,O005437,Apple Pay,303.12,Paid
PAY005438,O005438,Card,296.9,Paid
PAY005439,O005439,Apple Pay,473.45,Refunded
PAY005440,O005440,PayPal,977.18,Paid
PAY005441,O005441,Card,329.98,Paid
PAY005442,O005442,Card,327.2,Paid
PAY005443,O005443,PayPal,445.37,Paid
PAY005444,O005444,Apple Pay,2434.94,Paid
PAY005445,O005445,Card,103.56,Paid
PAY005446,O005446,Google Pay,1127.72,Paid
PAY005447,O005447,Apple Pay,519.85,Paid
PAY005448,O005448,Card,113.37,Paid
PAY005449,O005449,Apple Pay,1153.39,Paid
PAY005450,O005450,Card,643.25,Paid
PAY005451,O005451,Card,1347.7,Paid
PAY005452,O005452,Apple Pay,336.02,Failed
PAY005453,O005453,PayPal,1287.9,Paid
PAY005454,O005454,Card,1055.92,Paid
PAY005455,O005455,Card,810.79,Paid
PAY005456,O005456,PayPal,408.47,Paid
PAY005457,O005457,Card,372.16,Paid
PAY005458,O005458,PayPal,543.66,Paid
PAY005459,O005459,PayPal,283.92,Paid
PAY005460,O005460,Card,91.37,Paid
PAY005461,O005461,Apple Pay,308.43,Paid
PAY005462,O005462,Google Pay,597.47,Paid
PAY005463,O005463,Card,717.27,Paid
PAY005464,O005464,Card,708.32,Refunded
PAY005465,O005465,Card,526.03,Paid
PAY005466,O005466,Card,180.1,Paid
PAY005467,O005467,PayPal,1213.75,Paid
PAY005468,O005468,Card,403.18,Paid
PAY005469,O005469,Card,1633.91,Failed
PAY005470,O005470,Card,251.84,Paid
PAY005471,O005471,Google Pay,508.41,Paid
PAY005472,O005472,PayPal,452.39,Paid
PAY005473,O005473,Card,645.47,Paid
PAY005474,O005474,Card,27.69,Paid
PAY005475,O005475,PayPal,625.07,Paid
PAY005476,O005476,Card,231.46,Paid
PAY005477,O005477,Card,602.8,Failed
PAY005478,O005478,Apple Pay,1230.73,Failed
PAY005479,O005479,Card,1922.26,Paid
PAY005480,O005480,Card,277.29,Paid
PAY005481,O005481,Card,24.27,Paid
PAY005482,O005482,Card,487.96,Paid
PAY005483,O005483,Apple Pay,1718.57,Paid
PAY005484,O005484,Card,198.98,Paid
PAY005485,O005485,Card,576.19,Paid
PAY005486,O005486,Apple Pay,1114.25,Paid
PAY005487,O005487,Card,3463.95,Paid
PAY005488,O005488,Card,296.5,Paid
PAY005489,O005489,Card,561.93,Paid
PAY005490,O005490,PayPal,35.86,Paid
PAY005491,O005491,Google Pay,72.55,Paid
PAY005492,O005492,Card,1264.23,Paid
PAY005493,O005493,Card,380.44,Paid
PAY005494,O005494,PayPal,1151.76,Paid
PAY005495,O005495,PayPal,823.86,Paid
PAY005496,O005496,Apple Pay,495.42,Paid
PAY005497,O005497,Card,1019.6,Paid
PAY005498,O005498,Apple Pay,842.14,Paid
PAY005499,O005499,Apple Pay,102.95,Paid
PAY005500,O005500,Apple Pay,427.04,Paid
PAY005501,O005501,Card,315.98,Paid
PAY005502,O005502,PayPal,116.57,Paid
PAY005503,O005503,PayPal,1566.87,Paid
PAY005504,O005504,PayPal,593.71,Paid
PAY005505,O005505,Card,582.16,Refunded
PAY005506,O005506,Card,1986.08,Failed
PAY005507,O005507,Card,448.07,Paid
PAY005508,O005508,Apple Pay,121.44,Paid
PAY005509,O005509,Card,937.24,Paid
PAY005510,O005510,PayPal,1894.44,Paid
PAY005511,O005511,Card,200.4,Paid
PAY005512,O005512,Card,1794.6,Paid
PAY005513,O005513,Card,1307.95,Paid
PAY005514,O005514,Apple Pay,1578.44,Paid
PAY005515,O005515,Card,42.44,Paid
PAY005516,O005516,PayPal,220.33,Paid
PAY005517,O005517,PayPal,500.27,Paid
PAY005518,O005518,Apple Pay,86.32,Paid
PAY005519,O005519,Card,461.85,Paid
PAY005520,O005520,PayPal,339.95,Paid
PAY005521,O005521,Card,1578.27,Paid
PAY005522,O005522,PayPal,1764.04,Paid
PAY005523,O005523,Google Pay,435.42,Paid
PAY005524,O005524,Google Pay,682.44,Paid
PAY005525,O005525,Card,106.17,Paid
PAY005526,O005526,Google Pay,313.41,Paid
PAY005527,O005527,Google Pay,252.8,Paid
PAY005528,O005528,PayPal,612.82,Paid
PAY005529,O005529,Card,1284.73,Paid
PAY005530,O005530,Card,457.44,Paid
PAY005531,O005531,Card,323.85,Paid
PAY005532,O005532,Apple Pay,429.95,Paid
PAY005533,O005533,Card,486.09,Paid
PAY005534,O005534,Card,181.96,Paid
PAY005535,O005535,Card,2251.29,Paid
PAY005536,O005536,Card,2382.23,Failed
PAY005537,O005537,Google Pay,73.62,Paid
PAY005538,O005538,PayPal,1391.53,Failed
PAY005539,O005539,Card,478.56,Paid
PAY005540,O005540,Card,1035.95,Paid
PAY005541,O005541,Google Pay,87.88,Paid
PAY005542,O005542,PayPal,829.9,Paid
PAY005543,O005543,Card,150.06,Paid
PAY005544,O005544,Card,772.01,Paid
PAY005545,O005545,PayPal,672.45,Paid
PAY005546,O005546,Card,568.88,Paid
PAY005547,O005547,Card,1037.62,Paid
PAY005548,O005548,Card,829.92,Paid
PAY005549,O005549,Google Pay,233.68,Paid
PAY005550,O005550,Card,97.95,Paid
PAY005551,O005551,Card,433.13,Paid
PAY005552,O005552,Apple Pay,560.19,Paid
PAY005553,O005553,Apple Pay,390.98,Paid
PAY005554,O005554,PayPal,201.95,Paid
PAY005555,O005555,PayPal,728.63,Paid
PAY005556,O005556,Card,455.2,Paid
PAY005557,O005557,Card,420.11,Paid
PAY005558,O005558,Card,943.15,Paid
PAY005559,O005559,Card,1307.39,Paid
PAY005560,O005560,Apple Pay,1152.83,Paid
PAY005561,O005561,PayPal,203.26,Paid
PAY005562,O005562,Google Pay,476.36,Paid
PAY005563,O005563,Card,1515.64,Paid
PAY005564,O005564,Google Pay,1505.1,Paid
PAY005565,O005565,PayPal,539.32,Paid
PAY005566,O005566,Card,495.89,Paid
PAY005567,O005567,Card,1509.12,Paid
PAY005568,O005568,PayPal,266.57,Paid
PAY005569,O005569,PayPal,652.52,Paid
PAY005570,O005570,Card,79.53,Paid
PAY005571,O005571,PayPal,599.25,Paid
PAY005572,O005572,Card,1660.03,Paid
PAY005573,O005573,PayPal,311.45,Paid
PAY005574,O005574,Apple Pay,1210.9,Paid
PAY005575,O005575,Card,925.08,Paid
PAY005576,O005576,Card,430.51,Failed
PAY005577,O005577,Card,1780.29,Paid
PAY005578,O005578,Apple Pay,143.87,Failed
PAY005579,O005579,Card,1429.33,Paid
PAY005580,O005580,Card,871.04,Failed
PAY005581,O005581,Apple Pay,137.71,Paid
PAY005582,O005582,Apple Pay,1766.68,Paid
PAY005583,O005583,PayPal,151.4,Paid
PAY005584,O005584,Google Pay,1313.24,Failed
PAY005585,O005585,PayPal,747.2,Paid
PAY005586,O005586,Card,15.72,Paid
PAY005587,O005587,Card,1445.88,Paid
PAY005588,O005588,Card,433.52,Failed
PAY005589,O005589,Card,50.82,Failed
PAY005590,O005590,Card,1378.59,Paid
PAY005591,O005591,Google Pay,1359.44,Paid
PAY005592,O005592,Card,679.83,Paid
PAY005593,O005593,Apple Pay,2206.97,Paid
PAY005594,O005594,Card,651.6,Paid
PAY005595,O005595,Apple Pay,233.68,Paid
PAY005596,O005596,Card,2310.78,Paid
PAY005597,O005597,Card,83.13,Paid
PAY005598,O005598,Card,475.34,Failed
PAY005599,O005599,Apple Pay,985.92,Paid
PAY005600,O005600,Card,774.32,Paid
PAY005601,O005601,Apple Pay,571.19,Refunded
PAY005602,O005602,Google Pay,245.0,Paid
PAY005603,O005603,Card,35.92,Paid
PAY005604,O005604,Card,762.17,Paid
PAY005605,O005605,Card,88.84,Paid
PAY005606,O005606,Card,1138.94,Paid
PAY005607,O005607,PayPal,956.14,Paid
PAY005608,O005608,Card,302.22,Paid
PAY005609,O005609,Card,956.64,Paid
PAY005610,O005610,Card,786.4,Paid
PAY005611,O005611,Google Pay,90.04,Paid
PAY005612,O005612,Apple Pay,342.83,Paid
PAY005613,O005613,Apple Pay,1362.4,Paid
PAY005614,O005614,Card,226.32,Paid
PAY005615,O005615,Apple Pay,684.38,Paid
PAY005616,O005616,PayPal,202.62,Failed
PAY005617,O005617,Apple Pay,444.65,Paid
PAY005618,O005618,PayPal,108.5,Paid
PAY005619,O005619,Card,651.68,Paid
PAY005620,O005620,Card,1245.77,Paid
PAY005621,O005621,PayPal,333.87,Paid
PAY005622,O005622,Google Pay,1284.09,Paid
PAY005623,O005623,PayPal,730.62,Paid
PAY005624,O005624,Card,735.92,Paid
PAY005625,O005625,Apple Pay,209.96,Paid
PAY005626,O005626,PayPal,539.59,Refunded
PAY005627,O005627,Card,25.86,Paid
PAY005628,O005628,Card,476.09,Paid
PAY005629,O005629,Card,207.31,Paid
PAY005630,O005630,Card,779.86,Paid
PAY005631,O005631,PayPal,870.18,Paid
PAY005632,O005632,Card,234.92,Paid
PAY005633,O005633,Card,296.4,Paid
PAY005634,O005634,PayPal,683.63,Paid
PAY005635,O005635,Card,847.01,Paid
PAY005636,O005636,PayPal,1864.65,Paid
PAY005637,O005637,Apple Pay,299.74,Paid
PAY005638,O005638,Card,623.55,Paid
PAY005639,O005639,PayPal,82.53,Failed
PAY005640,O005640,PayPal,1232.41,Paid
PAY005641,O005641,Apple Pay,301.4,Paid
PAY005642,O005642,PayPal,201.27,Paid
PAY005643,O005643,Apple Pay,339.43,Paid
PAY005644,O005644,Card,1338.17,Paid
PAY005645,O005645,Card,655.22,Paid
PAY005646,O005646,PayPal,697.78,Paid
PAY005647,O005647,Card,544.1,Paid
PAY005648,O005648,Card,0.0,Paid
PAY005649,O005649,Google Pay,820.42,Paid
PAY005650,O005650,PayPal,679.72,Paid
PAY005651,O005651,Apple Pay,880.89,Paid
PAY005652,O005652,PayPal,230.97,Paid
PAY005653,O005653,Google Pay,88.84,Paid
PAY005654,O005654,Card,765.64,Paid
PAY005655,O005655,Card,1167.39,Paid
PAY005656,O005656,Card,1918.75,Paid
PAY005657,O005657,Card,1653.16,Paid
PAY005658,O005658,PayPal,868.42,Paid
PAY005659,O005659,Apple Pay,141.44,Paid
PAY005660,O005660,Card,728.34,Paid
PAY005661,O005661,PayPal,819.78,Paid
PAY005662,O005662,PayPal,755.96,Paid
PAY005663,O005663,Card,1932.52,Paid
PAY005664,O005664,Card,1742.04,Paid
PAY005665,O005665,Card,105.86,Paid
PAY005666,O005666,Card,1734.4,Paid
PAY005667,O005667,Card,428.45,Paid
PAY005668,O005668,Card,652.77,Paid
PAY005669,O005669,Apple Pay,394.8,Paid
PAY005670,O005670,PayPal,466.55,Paid
PAY005671,O005671,Card,366.08,Paid
PAY005672,O005672,Google Pay,322.62,Paid
PAY005673,O005673,Google Pay,664.4,Paid
PAY005674,O005674,Card,3424.16,Paid
