delivery_id,order_id,promised_date,delivery_date,delay_days,delivery_status
D004767,O005098,2026-03-20,2026-03-27,7,Late
D004768,O005099,2026-07-28,2026-07-28,0,On Time
D004769,O005100,2026-05-03,2026-05-08,5,Late
D004770,O005101,2025-11-02,2025-11-02,0,On Time
D004771,O005102,2026-01-21,2026-01-20,0,On Time
D004772,O005103,2026-07-16,2026-07-16,0,On Time
D004773,O005104,2026-07-31,2026-07-31,0,On Time
D004774,O005105,2026-05-04,2026-05-03,0,On Time
D004775,O005106,2025-09-29,2025-09-29,0,On Time
D004776,O005107,2026-07-09,2026-07-09,0,On Time
D004777,O005108,2026-05-18,2026-05-17,0,On Time
D004778,O005110,2025-10-22,2025-10-22,0,On Time
D004779,O005111,2025-08-19,2025-08-19,0,On Time
D004780,O005112,2026-01-17,2026-01-17,0,On Time
D004781,O005113,2026-01-19,2026-01-19,0,On Time
D004782,O005114,2026-07-15,2026-07-15,0,On Time
D004783,O005115,2026-02-23,2026-02-23,0,On Time
D004784,O005116,2026-08-21,2026-08-21,0,On Time
D004785,O005118,2026-08-02,2026-08-04,2,Late
D004786,O005119,2025-12-12,2025-12-12,0,On Time
D004787,O005120,2026-03-29,2026-03-28,0,On Time
D004788,O005121,2026-05-07,2026-05-07,0,On Time
D004789,O005122,2026-04-04,2026-04-08,4,Late
D004790,O005123,2025-10-21,2025-10-28,7,Late
D004791,O005124,2025-11-05,2025-11-06,1,Late
D004792,O005125,2026-01-25,2026-01-25,0,On Time
D004793,O005126,2026-02-12,2026-02-12,0,On Time
D004794,O005127,2026-05-05,2026-05-05,0,On Time
D004795,O005128,2026-08-12,2026-08-12,0,On Time
D004796,O005129,2025-09-11,2025-09-11,0,On Time
D004797,O005130,2026-07-30,2026-07-30,0,On Time
D004798,O005131,2026-02-04,2026-02-04,0,On Time
D004799,O005132,2025-12-26,2025-12-26,0,On Time
D004800,O005133,2025-05-16,2025-05-16,0,On Time
D004801,O005134,2026-04-20,2026-04-23,3,Late
D004802,O005135,2026-05-17,2026-05-18,1,Late
D004803,O005136,2026-04-23,2026-04-23,0,On Time
D004804,O005137,2025-11-08,2025-11-08,0,On Time
D004805,O005138,2026-06-28,2026-06-28,0,On Time
D004806,O005139,2025-08-11,2025-08-11,0,On Time
D004807,O005140,2026-04-14,2026-04-14,0,On Time
D004808,O005141,2026-05-01,2026-04-30,0,On Time
D004809,O005142,2026-04-14,2026-04-14,0,On Time
D004810,O005143,2026-06-25,2026-06-25,0,On Time
D004811,O005144,2026-08-17,2026-08-21,4,Late
D004812,O005145,2026-07-23,2026-07-30,7,Late
D004813,O005146,2025-11-29,2025-12-04,5,Late
D004814,O005147,2025-08-09,2025-08-11,2,Late
D004815,O005148,2025-11-13,2025-11-13,0,On Time
D004816,O005149,2026-01-30,2026-02-04,5,Late
D004817,O005150,2026-08-09,2026-08-09,0,On Time
D004818,O005151,2026-02-26,2026-02-26,0,On Time
D004819,O005152,2025-12-14,2025-12-14,0,On Time
D004820,O005153,2026-05-10,2026-05-10,0,On Time
D004821,O005154,2025-08-12,2025-08-11,0,On Time
D004822,O005155,2025-10-07,2025-10-06,0,On Time
D004823,O005156,2026-01-07,2026-01-07,0,On Time
D004824,O005157,2026-08-04,2026-08-04,0,On Time
D004825,O005158,2026-08-12,2026-08-12,0,On Time
D004826,O005159,2026-05-14,2026-05-14,0,On Time
D004827,O005160,2026-08-07,2026-08-07,0,On Time
D004828,O005161,2026-07-29,2026-07-29,0,On Time
D004829,O005162,2026-03-10,2026-03-09,0,On Time
D004830,O005163,2025-05-25,2025-05-27,2,Late
D004831,O005164,2026-04-01,2026-04-01,0,On Time
D004832,O005166,2026-04-05,2026-04-05,0,On Time
D004833,O005167,2026-02-09,2026-02-13,4,Late
D004834,O005168,2026-07-03,2026-07-03,0,On Time
D004835,O005170,2026-08-17,2026-08-17,0,On Time
D004836,O005171,2026-02-05,2026-02-04,0,On Time
D004837,O005172,2025-07-30,2025-07-30,0,On Time
D004838,O005174,2025-11-22,2025-11-22,0,On Time
D004839,O005175,2025-04-11,2025-04-11,0,On Time
D004840,O005176,2026-08-08,2026-08-08,0,On Time
D004841,O005177,2026-01-26,2026-01-26,0,On Time
D004842,O005178,2025-08-07,2025-08-07,0,On Time
D004843,O005179,2026-01-22,2026-01-22,0,On Time
D004844,O005180,2025-11-19,2025-11-19,0,On Time
D004845,O005181,2026-03-12,2026-03-12,0,On Time
D004846,O005182,2026-04-27,2026-04-27,0,On Time
D004847,O005183,2025-09-25,2025-09-25,0,On Time
D004848,O005185,2026-03-16,2026-03-20,4,Late
D004849,O005186,2026-08-06,2026-08-06,0,On Time
D004850,O005187,2026-05-10,2026-05-10,0,On Time
D004851,O005188,2026-07-26,2026-07-25,0,On Time
D004852,O005189,2025-10-23,2025-10-23,0,On Time
D004853,O005190,2025-06-23,2025-06-23,0,On Time
D004854,O005191,2025-04-04,2025-04-04,0,On Time
D004855,O005192,2026-06-21,2026-06-21,0,On Time
D004856,O005193,2026-03-23,2026-03-29,6,Late
D004857,O005194,2025-11-20,2025-11-20,0,On Time
D004858,O005195,2026-07-24,2026-07-24,0,On Time
D004859,O005196,2025-05-10,2025-05-10,0,On Time
D004860,O005197,2025-08-05,2025-08-05,0,On Time
D004861,O005198,2026-05-10,2026-05-10,0,On Time
D004862,O005199,2026-08-10,2026-08-13,3,Late
D004863,O005200,2025-03-28,2025-03-28,0,On Time
D004864,O005201,2026-07-06,2026-07-06,0,On Time
D004865,O005202,2025-09-11,2025-09-18,7,Late
D004866,O005203,2025-08-11,2025-08-11,0,On Time
D004867,O005204,2026-07-05,2026-07-05,0,On Time
D004868,O005205,2026-04-30,2026-04-30,0,On Time
D004869,O005206,2026-03-26,2026-03-30,4,Late
D004870,O005207,2026-05-30,2026-05-30,0,On Time
D004871,O005208,2026-07-27,2026-07-27,0,On Time
D004872,O005209,2025-04-14,2025-04-18,4,Late
D004873,O005210,2025-09-04,2025-09-04,0,On Time
D004874,O005211,2026-04-21,2026-04-24,3,Late
D004875,O005212,2026-04-13,2026-04-13,0,On Time
D004876,O005213,2026-08-03,2026-08-03,0,On Time
D004877,O005214,2025-05-10,2025-05-10,0,On Time
D004878,O005215,2025-08-07,2025-08-13,6,Late
D004879,O005216,2026-06-07,2026-06-08,1,Late
D004880,O005217,2026-06-27,2026-06-27,0,On Time
D004881,O005218,2026-01-31,2026-01-31,0,On Time
D004882,O005219,2026-02-10,2026-02-10,0,On Time
D004883,O005220,2026-06-02,2026-06-02,0,On Time
D004884,O005221,2026-07-17,2026-07-17,0,On Time
D004885,O005222,2026-04-01,2026-04-08,7,Late
D004886,O005223,2025-12-24,2025-12-24,0,On Time
D004887,O005224,2026-04-01,2026-04-02,1,Late
D004888,O005225,2026-05-30,2026-05-30,0,On Time
D004889,O005226,2025-12-24,2025-12-24,0,On Time
D004890,O005227,2026-02-13,2026-02-13,0,On Time
D004891,O005228,2026-05-19,2026-05-19,0,On Time
D004892,O005229,2026-05-05,2026-05-05,0,On Time
D004893,O005230,2025-09-11,2025-09-11,0,On Time
D004894,O005232,2026-02-15,2026-02-15,0,On Time
D004895,O005233,2026-01-16,2026-01-16,0,On Time
D004896,O005234,2025-11-28,2025-11-27,0,On Time
D004897,O005235,2026-06-27,2026-06-27,0,On Time
D004898,O005236,2026-08-08,2026-08-08,0,On Time
D004899,O005237,2025-06-23,2025-06-23,0,On Time
D004900,O005238,2026-04-04,2026-04-04,0,On Time
D004901,O005239,2026-07-22,2026-07-22,0,On Time
D004902,O005240,2026-03-05,2026-03-04,0,On Time
D004903,O005241,2025-09-29,2025-09-29,0,On Time
D004904,O005242,2025-06-01,2025-06-01,0,On Time
D004905,O005243,2025-11-23,2025-11-23,0,On Time
D004906,O005244,2025-05-27,2025-05-27,0,On Time
D004907,O005245,2025-04-25,2025-04-25,0,On Time
D004908,O005246,2026-07-29,2026-07-30,1,Late
D004909,O005247,2026-02-19,2026-02-19,0,On Time
D004910,O005248,2025-10-21,2025-10-21,0,On Time
D004911,O005249,2026-05-25,2026-05-24,0,On Time
D004912,O005251,2026-08-06,2026-08-05,0,On Time
D004913,O005252,2025-12-20,2025-12-19,0,On Time
D004914,O005254,2025-12-31,2025-12-31,0,On Time
D004915,O005255,2025-07-28,2025-07-28,0,On Time
D004916,O005256,2026-05-10,2026-05-10,0,On Time
D004917,O005257,2026-01-23,2026-01-23,0,On Time
D004918,O005258,2025-09-13,2025-09-20,7,Late
D004919,O005259,2026-03-12,2026-03-16,4,Late
D004920,O005260,2026-08-09,2026-08-09,0,On Time
D004921,O005261,2025-06-19,2025-06-21,2,Late
D004922,O005262,2026-05-20,2026-05-19,0,On Time
D004923,O005263,2026-06-24,2026-06-28,4,Late
D004924,O005264,2026-08-19,2026-08-19,0,On Time
D004925,O005265,2025-09-13,2025-09-14,1,Late
D004926,O005266,2025-05-08,2025-05-14,6,Late
D004927,O005267,2026-05-05,2026-05-08,3,Late
D004928,O005268,2025-09-11,2025-09-18,7,Late
D004929,O005269,2026-07-09,2026-07-09,0,On Time
D004930,O005270,2026-06-07,2026-06-07,0,On Time
D004931,O005271,2026-03-10,2026-03-10,0,On Time
D004932,O005273,2026-05-05,2026-05-05,0,On Time
D004933,O005274,2026-04-06,2026-04-06,0,On Time
D004934,O005275,2025-08-17,2025-08-23,6,Late
D004935,O005276,2026-08-11,2026-08-11,0,On Time
D004936,O005277,2025-03-04,2025-03-04,0,On Time
D004937,O005278,2026-04-22,2026-04-21,0,On Time
D004938,O005279,2025-10-01,2025-10-01,0,On Time
D004939,O005280,2026-04-17,2026-04-17,0,On Time
D004940,O005281,2025-08-29,2025-08-29,0,On Time
D004941,O005282,2026-05-05,2026-05-05,0,On Time
D004942,O005283,2026-03-29,2026-03-29,0,On Time
D004943,O005284,2026-02-18,2026-02-18,0,On Time
D004944,O005285,2026-06-24,2026-06-24,0,On Time
D004945,O005286,2025-11-17,2025-11-18,1,Late
D004946,O005287,2025-02-13,2025-02-13,0,On Time
D004947,O005288,2025-10-04,2025-10-03,0,On Time
D004948,O005289,2026-01-06,2026-01-06,0,On Time
D004949,O005290,2025-11-02,2025-11-02,0,On Time
D004950,O005291,2026-07-02,2026-07-05,3,Late
D004951,O005292,2026-05-05,2026-05-05,0,On Time
D004952,O005293,2026-06-20,2026-06-21,1,Late
D004953,O005294,2026-02-08,2026-02-08,0,On Time
D004954,O005295,2025-11-19,2025-11-19,0,On Time
D004955,O005296,2026-06-24,2026-06-23,0,On Time
D004956,O005297,2026-01-14,2026-01-13,0,On Time
D004957,O005298,2026-03-16,2026-03-21,5,Late
D004958,O005299,2026-04-10,2026-04-09,0,On Time
D004959,O005300,2026-07-12,2026-07-12,0,On Time
D004960,O005301,2026-02-12,2026-02-12,0,On Time
D004961,O005303,2026-07-13,2026-07-15,2,Late
D004962,O005304,2025-08-11,2025-08-11,0,On Time
D004963,O005305,2026-04-07,2026-04-08,1,Late
D004964,O005306,2026-05-03,2026-05-08,5,Late
D004965,O005307,2026-04-20,2026-04-23,3,Late
D004966,O005308,2026-06-28,2026-06-28,0,On Time
D004967,O005309,2026-01-29,2026-01-29,0,On Time
D004968,O005310,2026-05-27,2026-06-03,7,Late
D004969,O005311,2026-04-17,2026-04-18,1,Late
D004970,O005312,2025-11-29,2025-11-28,0,On Time
D004971,O005313,2026-08-02,2026-08-02,0,On Time
D004972,O005314,2026-02-15,2026-02-15,0,On Time
D004973,O005315,2026-05-21,2026-05-21,0,On Time
D004974,O005316,2026-07-12,2026-07-11,0,On Time
D004975,O005317,2025-11-20,2025-11-20,0,On Time
D004976,O005318,2026-05-14,2026-05-14,0,On Time
D004977,O005319,2025-10-20,2025-10-20,0,On Time
D004978,O005320,2025-12-15,2025-12-15,0,On Time
D004979,O005321,2025-09-09,2025-09-16,7,Late
D004980,O005322,2026-04-22,2026-04-29,7,Late
D004981,O005323,2025-11-09,2025-11-09,0,On Time
D004982,O005324,2026-03-18,2026-03-18,0,On Time
D004983,O005325,2025-06-01,2025-06-01,0,On Time
D004984,O005326,2026-04-03,2026-04-03,0,On Time
D004985,O005327,2026-08-18,2026-08-18,0,On Time
D004986,O005328,2025-10-08,2025-10-08,0,On Time
D004987,O005329,2026-01-07,2026-01-07,0,On Time
D004988,O005330,2026-07-05,2026-07-11,6,Late
D004989,O005331,2026-07-31,2026-07-31,0,On Time
D004990,O005332,2025-06-14,2025-06-14,0,On Time
D004991,O005333,2025-05-03,2025-05-03,0,On Time
D004992,O005334,2026-02-28,2026-02-28,0,On Time
D004993,O005335,2025-02-17,2025-02-17,0,On Time
D004994,O005336,2025-12-15,2025-12-15,0,On Time
D004995,O005337,2026-04-18,2026-04-17,0,On Time
D004996,O005338,2026-05-07,2026-05-07,0,On Time
D004997,O005339,2026-03-28,2026-03-28,0,On Time
D004998,O005340,2025-11-24,2025-11-24,0,On Time
D004999,O005341,2025-08-23,2025-08-23,0,On Time
D005000,O005342,2026-05-10,2026-05-11,1,Late
D005001,O005343,2025-12-01,2025-12-01,0,On Time
D005002,O005344,2025-10-18,2025-10-22,4,Late
D005003,O005345,2025-12-03,2025-12-03,0,On Time
D005004,O005347,2025-12-01,2025-12-01,0,On Time
D005005,O005348,2025-10-04,2025-10-04,0,On Time
D005006,O005349,2026-07-17,2026-07-17,0,On Time
D005007,O005350,2026-05-10,2026-05-09,0,On Time
D005008,O005351,2026-05-10,2026-05-10,0,On Time
D005009,O005352,2025-12-13,2025-12-17,4,Late
D005010,O005353,2026-07-06,2026-07-05,0,On Time
D005011,O005354,2026-04-30,2026-04-30,0,On Time
D005012,O005355,2025-12-01,2025-12-03,2,Late
D005013,O005356,2025-03-10,2025-03-10,0,On Time
D005014,O005357,2026-07-28,2026-07-28,0,On Time
D005015,O005358,2025-07-22,2025-07-22,0,On Time
D005016,O005359,2025-11-02,2025-11-02,0,On Time
D005017,O005360,2025-05-07,2025-05-11,4,Late
D005018,O005361,2026-03-28,2026-03-28,0,On Time
D005019,O005362,2026-08-07,2026-08-07,0,On Time
D005020,O005363,2026-02-11,2026-02-11,0,On Time
D005021,O005364,2026-08-11,2026-08-11,0,On Time
D005022,O005365,2026-08-09,2026-08-09,0,On Time
D005023,O005366,2025-02-25,2025-02-25,0,On Time
D005024,O005367,2025-07-10,2025-07-09,0,On Time
D005025,O005368,2025-06-17,2025-06-17,0,On Time
D005026,O005369,2025-09-01,2025-09-02,1,Late
D005027,O005370,2026-02-02,2026-02-02,0,On Time
D005028,O005372,2026-01-20,2026-01-20,0,On Time
D005029,O005373,2025-02-21,2025-02-21,0,On Time
D005030,O005374,2026-06-12,2026-06-13,1,Late
D005031,O005375,2026-02-13,2026-02-12,0,On Time
D005032,O005376,2026-08-02,2026-08-02,0,On Time
D005033,O005377,2026-07-12,2026-07-12,0,On Time
D005034,O005378,2025-08-15,2025-08-15,0,On Time
D005035,O005380,2025-07-10,2025-07-17,7,Late
D005036,O005381,2025-11-24,2025-11-24,0,On Time
D005037,O005382,2026-05-18,2026-05-18,0,On Time
D005038,O005383,2026-07-13,2026-07-13,0,On Time
D005039,O005384,2026-01-11,2026-01-10,0,On Time
D005040,O005385,2026-01-26,2026-01-30,4,Late
D005041,O005387,2026-04-07,2026-04-07,0,On Time
D005042,O005389,2026-05-16,2026-05-21,5,Late
D005043,O005390,2026-06-15,2026-06-15,0,On Time
D005044,O005391,2025-10-08,2025-10-08,0,On Time
D005045,O005392,2026-04-24,2026-04-30,6,Late
D005046,O005393,2026-01-18,2026-01-18,0,On Time
D005047,O005394,2026-03-10,2026-03-10,0,On Time
D005048,O005395,2025-03-11,2025-03-10,0,On Time
D005049,O005397,2026-03-27,2026-03-27,0,On Time
D005050,O005398,2026-05-08,2026-05-14,6,Late
D005051,O005399,2026-05-18,2026-05-18,0,On Time
D005052,O005400,2025-10-14,2025-10-14,0,On Time
D005053,O005401,2025-07-30,2025-08-05,6,Late
D005054,O005402,2026-07-27,2026-07-27,0,On Time
D005055,O005403,2026-01-16,2026-01-16,0,On Time
D005056,O005404,2026-06-16,2026-06-22,6,Late
D005057,O005405,2026-03-05,2026-03-05,0,On Time
D005058,O005407,2025-09-13,2025-09-12,0,On Time
D005059,O005408,2026-06-02,2026-06-01,0,On Time
D005060,O005409,2026-04-25,2026-04-25,0,On Time
D005061,O005410,2026-03-15,2026-03-18,3,Late
D005062,O005411,2026-02-23,2026-02-22,0,On Time
D005063,O005412,2026-08-24,2026-08-24,0,On Time
D005064,O005414,2026-06-04,2026-06-04,0,On Time
D005065,O005415,2026-01-06,2026-01-06,0,On Time
D005066,O005417,2025-09-19,2025-09-19,0,On Time
D005067,O005418,2025-09-20,2025-09-20,0,On Time
D005068,O005419,2026-07-09,2026-07-09,0,On Time
D005069,O005420,2026-04-04,2026-04-03,0,On Time
D005070,O005421,2025-08-31,2025-09-07,7,Late
D005071,O005422,2026-04-13,2026-04-13,0,On Time
D005072,O005423,2026-06-19,2026-06-25,6,Late
D005073,O005424,2025-12-25,2025-12-25,0,On Time
D005074,O005425,2025-09-28,2025-09-28,0,On Time
D005075,O005426,2025-06-13,2025-06-14,1,Late
D005076,O005428,2026-01-26,2026-01-26,0,On Time
D005077,O005429,2025-12-15,2025-12-15,0,On Time
D005078,O005431,2025-12-19,2025-12-18,0,On Time
D005079,O005432,2026-04-01,2026-03-31,0,On Time
D005080,O005433,2026-02-14,2026-02-14,0,On Time
D005081,O005434,2026-03-08,2026-03-11,3,Late
D005082,O005435,2026-02-02,2026-02-02,0,On Time
D005083,O005436,2026-08-09,2026-08-08,0,On Time
D005084,O005437,2025-10-19,2025-10-19,0,On Time
D005085,O005438,2026-05-08,2026-05-08,0,On Time
D005086,O005440,2026-08-03,2026-08-03,0,On Time
D005087,O005441,2026-01-12,2026-01-19,7,Late
D005088,O005442,2026-06-24,2026-06-23,0,On Time
D005089,O005443,2025-10-21,2025-10-21,0,On Time
D005090,O005444,2026-03-27,2026-03-27,0,On Time
D005091,O005445,2026-01-08,2026-01-08,0,On Time
D005092,O005446,2026-02-24,2026-02-23,0,On Time
D005093,O005447,2026-08-16,2026-08-19,3,Late
D005094,O005448,2025-05-19,2025-05-19,0,On Time
D005095,O005449,2025-08-04,2025-08-04,0,On Time
D005096,O005450,2026-08-15,2026-08-15,0,On Time
D005097,O005451,2025-05-08,2025-05-08,0,On Time
D005098,O005452,2026-07-30,2026-08-01,2,Late
D005099,O005453,2026-01-31,2026-01-31,0,On Time
D005100,O005454,2025-12-03,2025-12-03,0,On Time
D005101,O005455,2026-04-10,2026-04-12,2,Late
D005102,O005456,2025-09-18,2025-09-17,0,On Time
D005103,O005457,2026-01-23,2026-01-23,0,On Time
D005104,O005458,2025-07-20,2025-07-20,0,On Time
D005105,O005459,2025-10-07,2025-10-14,7,Late
D005106,O005460,2026-03-17,2026-03-17,0,On Time
D005107,O005461,2026-06-27,2026-06-27,0,On Time
D005108,O005462,2026-02-04,2026-02-08,4,Late
D005109,O005463,2026-06-27,2026-06-27,0,On Time
D005110,O005465,2025-11-13,2025-11-13,0,On Time
D005111,O005466,2026-03-16,2026-03-16,0,On Time
D005112,O005467,2025-11-18,2025-11-18,0,On Time
D005113,O005468,2026-01-19,2026-01-19,0,On Time
D005114,O005470,2026-02-25,2026-02-25,0,On Time
D005115,O005471,2026-07-22,2026-07-22,0,On Time
D005116,O005472,2026-05-08,2026-05-07,0,On Time
D005117,O005473,2025-10-15,2025-10-18,3,Late
D005118,O005474,2026-04-15,2026-04-15,0,On Time
D005119,O005475,2026-07-23,2026-07-23,0,On Time
D005120,O005476,2025-07-24,2025-07-31,7,Late
D005121,O005478,2025-05-01,2025-05-08,7,Late
D005122,O005479,2026-04-02,2026-04-02,0,On Time
D005123,O005480,2026-07-10,2026-07-10,0,On Time
D005124,O005481,2026-06-13,2026-06-12,0,On Time
D005125,O005482,2026-07-19,2026-07-24,5,Late
D005126,O005483,2026-07-11,2026-07-10,0,On Time
D005127,O005484,2026-03-23,2026-03-22,0,On Time
D005128,O005485,2026-02-01,2026-02-01,0,On Time
D005129,O005486,2026-08-03,2026-08-03,0,On Time
D005130,O005487,2026-04-28,2026-04-28,0,On Time
D005131,O005488,2026-07-02,2026-07-02,0,On Time
D005132,O005489,2026-08-06,2026-08-06,0,On Time
D005133,O005490,2025-10-20,2025-10-20,0,On Time
D005134,O005491,2026-02-14,2026-02-14,0,On Time
D005135,O005492,2025-07-23,2025-07-23,0,On Time
D005136,O005493,2026-05-12,2026-05-12,0,On Time
D005137,O005494,2026-03-22,2026-03-22,0,On Time
D005138,O005495,2026-05-07,2026-05-07,0,On Time
D005139,O005496,2026-02-09,2026-02-09,0,On Time
D005140,O005497,2026-01-23,2026-01-23,0,On Time
D005141,O005498,2026-07-16,2026-07-16,0,On Time
D005142,O005499,2025-06-18,2025-06-18,0,On Time
D005143,O005500,2026-01-29,2026-01-29,0,On Time
D005144,O005501,2026-02-05,2026-02-06,1,Late
D005145,O005502,2026-07-26,2026-07-25,0,On Time
D005146,O005503,2025-08-09,2025-08-09,0,On Time
D005147,O005504,2025-10-07,2025-10-13,6,Late
D005148,O005507,2026-07-14,2026-07-14,0,On Time
D005149,O005508,2026-08-08,2026-08-08,0,On Time
D005150,O005509,2026-06-17,2026-06-17,0,On Time
D005151,O005510,2026-02-25,2026-02-25,0,On Time
D005152,O005511,2026-05-21,2026-05-20,0,On Time
D005153,O005512,2025-07-31,2025-07-31,0,On Time
D005154,O005513,2026-05-28,2026-05-28,0,On Time
D005155,O005514,2026-01-21,2026-01-21,0,On Time
D005156,O005515,2026-03-31,2026-03-30,0,On Time
D005157,O005516,2025-09-11,2025-09-11,0,On Time
D005158,O005517,2026-03-15,2026-03-15,0,On Time
D005159,O005518,2026-04-15,2026-04-15,0,On Time
D005160,O005519,2025-09-23,2025-09-23,0,On Time
D005161,O005520,2025-09-07,2025-09-13,6,Late
D005162,O005521,2025-07-15,2025-07-15,0,On Time
D005163,O005522,2025-10-02,2025-10-02,0,On Time
D005164,O005523,2025-09-19,2025-09-21,2,Late
D005165,O005524,2026-08-07,2026-08-07,0,On Time
D005166,O005525,2025-08-31,2025-08-30,0,On Time
D005167,O005526,2026-03-28,2026-03-28,0,On Time
D005168,O005527,2025-12-30,2025-12-30,0,On Time
D005169,O005528,2026-05-17,2026-05-17,0,On Time
D005170,O005529,2026-06-21,2026-06-21,0,On Time
D005171,O005530,2025-12-14,2025-12-14,0,On Time
D005172,O005531,2026-03-31,2026-03-31,0,On Time
D005173,O005532,2025-12-01,2025-12-01,0,On Time
D005174,O005533,2026-02-24,2026-02-24,0,On Time
D005175,O005534,2025-12-26,2025-12-26,0,On Time
D005176,O005535,2026-03-01,2026-03-01,0,On Time
D005177,O005537,2026-04-23,2026-04-23,0,On Time
D005178,O005539,2026-03-09,2026-03-09,0,On Time
D005179,O005540,2025-05-21,2025-05-21,0,On Time
D005180,O005541,2025-12-14,2025-12-14,0,On Time
D005181,O005542,2026-03-13,2026-03-13,0,On Time
D005182,O005543,2026-07-22,2026-07-27,5,Late
D005183,O005544,2026-07-19,2026-07-18,0,On Time
D005184,O005545,2026-06-01,2026-06-08,7,Late
D005185,O005546,2026-05-14,2026-05-14,0,On Time
D005186,O005547,2025-08-20,2025-08-19,0,On Time
D005187,O005548,2025-03-18,2025-03-19,1,Late
D005188,O005549,2026-05-25,2026-05-25,0,On Time
D005189,O005550,2025-11-02,2025-11-02,0,On Time
D005190,O005551,2026-06-24,2026-06-24,0,On Time
D005191,O005552,2025-12-19,2025-12-18,0,On Time
D005192,O005553,2026-02-22,2026-02-24,2,Late
D005193,O005554,2026-01-12,2026-01-12,0,On Time
D005194,O005555,2026-08-05,2026-08-05,0,On Time
D005195,O005556,2026-04-30,2026-04-30,0,On Time
D005196,O005557,2026-08-24,2026-08-24,0,On Time
D005197,O005558,2025-06-15,2025-06-15,0,On Time
D005198,O005559,2026-03-10,2026-03-10,0,On Time
D005199,O005560,2026-05-27,2026-05-27,0,On Time
D005200,O005561,2025-12-26,2025-12-26,0,On Time
D005201,O005562,2026-06-17,2026-06-17,0,On Time
D005202,O005563,2026-05-31,2026-05-31,0,On Time
D005203,O005564,2025-06-29,2025-06-28,0,On Time
D005204,O005565,2025-10-08,2025-10-08,0,On Time
D005205,O005566,2026-07-21,2026-07-21,0,On Time
D005206,O005567,2026-06-19,2026-06-19,0,On Time
D005207,O005568,2026-03-14,2026-03-14,0,On Time
D005208,O005569,2026-08-19,2026-08-19,0,On Time
D005209,O005570,2025-11-16,2025-11-16,0,On Time
D005210,O005571,2025-08-21,2025-08-24,3,Late
D005211,O005572,2026-08-10,2026-08-10,0,On Time
D005212,O005573,2026-03-06,2026-03-06,0,On Time
D005213,O005574,2026-06-21,2026-06-21,0,On Time
