order_item_id,order_id,product_id,quantity
OI0012239,O005983,P0201,1
OI0012240,O005984,P0144,2
OI0012241,O005984,P0150,1
OI0012242,O005984,P0171,1
OI0012243,O005985,P0171,2
OI0012244,O005986,P0279,1
OI0012245,O005986,P0095,1
OI0012246,O005987,P0163,2
OI0012247,O005987,P0193,1
OI0012248,O005988,P0001,1
OI0012249,O005989,P0269,1
OI0012250,O005989,P0124,1
OI0012251,O005989,P0159,1
OI0012252,O005990,P0077,1
OI0012253,O005990,P0186,1
OI0012254,O005991,P0083,2
OI0012255,O005991,P0284,1
OI0012256,O005992,P0009,3
OI0012257,O005993,P0130,1
OI0012258,O005993,P0085,1
OI0012259,O005994,P0146,1
OI0012260,O005995,P0085,1
OI0012261,O005995,P0046,1
OI0012262,O005996,P0269,2
OI0012263,O005997,P0014,3
OI0012264,O005997,P0229,2
OI0012265,O005998,P0298,1
OI0012266,O005998,P0123,1
OI0012267,O005998,P0024,1
OI0012268,O005999,P0222,1
OI0012269,O005999,P0107,1
OI0012270,O005999,P0163,2
OI0012271,O006000,P0142,1
OI0012272,O006000,P0038,1
OI0012273,O006000,P0007,1
OI0012274,O006001,P0048,1
OI0012275,O006001,P0278,2
OI0012276,O006002,P0074,1
OI0012277,O006003,P0163,1
OI0012278,O006003,P0075,1
OI0012279,O006004,P0030,1
OI0012280,O006005,P0149,1
OI0012281,O006006,P0107,1
OI0012282,O006006,P0086,3
OI0012283,O006006,P0057,3
OI0012284,O006007,P0108,1
OI0012285,O006008,P0028,2
OI0012286,O006009,P0080,1
OI0012287,O006009,P0228,1
OI0012288,O006009,P0020,1
OI0012289,O006009,P0067,2
OI0012290,O006010,P0183,1
OI0012291,O006011,P0225,2
OI0012292,O006011,P0280,2
OI0012293,O006011,P0213,1
OI0012294,O006012,P0232,1
OI0012295,O006012,P0181,1
OI0012296,O006013,P0129,1
OI0012297,O006014,P0275,1
OI0012298,O006015,P0158,1
OI0012299,O006015,P0262,1
OI0012300,O006016,P0256,1
OI0012301,O006016,P0194,1
OI0012302,O006017,P0221,1
OI0012303,O006017,P0163,1
OI0012304,O006018,P0198,1
OI0012305,O006019,P0064,1
OI0012306,O006019,P0170,1
OI0012307,O006020,P0271,1
OI0012308,O006020,P0203,2
OI0012309,O006021,P0179,1
OI0012310,O006021,P0114,2
OI0012311,O006022,P0212,2
OI0012312,O006023,P0293,3
OI0012313,O006023,P0149,1
OI0012314,O006024,P0200,1
OI0012315,O006024,P0143,1
OI0012316,O006025,P0062,1
OI0012317,O006025,P0005,1
OI0012318,O006025,P0114,3
OI0012319,O006025,P0203,1
OI0012320,O006026,P0056,1
OI0012321,O006027,P0255,1
OI0012322,O006027,P0125,2
OI0012323,O006027,P0045,1
OI0012324,O006027,P0127,2
OI0012325,O006028,P0233,1
OI0012326,O006028,P0214,3
OI0012327,O006029,P0201,3
OI0012328,O006030,P0136,1
OI0012329,O006030,P0108,1
OI0012330,O006031,P0050,3
OI0012331,O006031,P0022,1
OI0012332,O006031,P0018,1
OI0012333,O006032,P0235,1
OI0012334,O006033,P0246,1
OI0012335,O006033,P0128,3
OI0012336,O006034,P0090,1
OI0012337,O006035,P0204,1
OI0012338,O006035,P0251,1
OI0012339,O006036,P0126,1
OI0012340,O006036,P0063,1
OI0012341,O006036,P0294,3
OI0012342,O006036,P0023,1
OI0012343,O006037,P0239,2
OI0012344,O006037,P0233,1
OI0012345,O006038,P0109,1
OI0012346,O006038,P0203,1
OI0012347,O006039,P0082,1
OI0012348,O006040,P0129,2
OI0012349,O006040,P0154,1
OI0012350,O006041,P0257,1
OI0012351,O006041,P0226,1
OI0012352,O006042,P0149,1
OI0012353,O006042,P0138,1
OI0012354,O006042,P0300,1
OI0012355,O006042,P0174,1
OI0012356,O006043,P0180,1
OI0012357,O006044,P0040,1
OI0012358,O006044,P0196,2
OI0012359,O006044,P0177,1
OI0012360,O006045,P0184,1
OI0012361,O006046,P0215,1
OI0012362,O006046,P0020,1
OI0012363,O006046,P0023,2
OI0012364,O006046,P0055,1
OI0012365,O006047,P0295,1
OI0012366,O006047,P0283,1
OI0012367,O006048,P0169,1
OI0012368,O006048,P0048,1
OI0012369,O006048,P0161,1
OI0012370,O006049,P0090,1
OI0012371,O006049,P0285,2
OI0012372,O006050,P0271,2
OI0012373,O006051,P0150,2
OI0012374,O006051,P0080,2
OI0012375,O006051,P0090,1
OI0012376,O006051,P0006,1
OI0012377,O006052,P0187,1
OI0012378,O006052,P0209,1
OI0012379,O006052,P0226,2
OI0012380,O006052,P0218,1
OI0012381,O006053,P0133,1
OI0012382,O006053,P0143,2
OI0012383,O006053,P0298,3
OI0012384,O006053,P0152,2
OI0012385,O006054,P0278,1
OI0012386,O006055,P0235,2
OI0012387,O006056,P0031,3
OI0012388,O006057,P0273,1
OI0012389,O006057,P0232,3
OI0012390,O006057,P0080,2
OI0012391,O006057,P0162,1
OI0012392,O006058,P0004,1
OI0012393,O006059,P0127,2
OI0012394,O006060,P0006,1
OI0012395,O006060,P0233,1
OI0012396,O006060,P0021,1
OI0012397,O006061,P0049,1
OI0012398,O006062,P0109,2
OI0012399,O006063,P0216,2
OI0012400,O006063,P0292,2
OI0012401,O006063,P0231,2
OI0012402,O006063,P0227,1
OI0012403,O006064,P0061,1
OI0012404,O006064,P0101,1
OI0012405,O006065,P0272,1
OI0012406,O006065,P0003,1
OI0012407,O006065,P0057,1
OI0012408,O006066,P0097,3
OI0012409,O006067,P0110,1
OI0012410,O006067,P0268,1
OI0012411,O006068,P0102,2
OI0012412,O006068,P0227,2
OI0012413,O006068,P0116,1
OI0012414,O006069,P0082,1
OI0012415,O006070,P0244,1
OI0012416,O006070,P0086,2
OI0012417,O006071,P0144,3
OI0012418,O006072,P0072,1
OI0012419,O006072,P0117,2
OI0012420,O006073,P0300,2
OI0012421,O006073,P0123,2
OI0012422,O006074,P0222,1
OI0012423,O006075,P0122,1
OI0012424,O006075,P0255,1
OI0012425,O006076,P0166,1
OI0012426,O006076,P0241,1
OI0012427,O006076,P0146,1
OI0012428,O006077,P0012,1
OI0012429,O006077,P0046,1
OI0012430,O006077,P0137,1
OI0012431,O006077,P0018,1
OI0012432,O006078,P0222,1
OI0012433,O006079,P0122,1
OI0012434,O006080,P0264,1
OI0012435,O006081,P0095,2
OI0012436,O006081,P0107,1
OI0012437,O006081,P0113,2
OI0012438,O006082,P0243,2
OI0012439,O006082,P0240,2
OI0012440,O006082,P0167,1
OI0012441,O006082,P0252,1
OI0012442,O006083,P0048,1
OI0012443,O006083,P0297,1
OI0012444,O006083,P0109,1
OI0012445,O006084,P0289,1
OI0012446,O006085,P0189,3
OI0012447,O006085,P0137,1
OI0012448,O006085,P0045,3
OI0012449,O006085,P0114,3
OI0012450,O006086,P0042,1
OI0012451,O006086,P0182,3
OI0012452,O006086,P0074,1
OI0012453,O006087,P0002,1
OI0012454,O006087,P0044,1
OI0012455,O006088,P0209,1
OI0012456,O006088,P0049,1
OI0012457,O006089,P0257,1
OI0012458,O006090,P0154,1
OI0012459,O006091,P0199,1
OI0012460,O006091,P0101,1
OI0012461,O006091,P0244,1
OI0012462,O006091,P0158,2
OI0012463,O006092,P0213,2
OI0012464,O006093,P0221,1
OI0012465,O006093,P0043,1
OI0012466,O006094,P0050,1
OI0012467,O006095,P0161,1
OI0012468,O006095,P0048,2
OI0012469,O006095,P0258,1
OI0012470,O006096,P0271,1
OI0012471,O006097,P0019,1
OI0012472,O006097,P0208,3
OI0012473,O006097,P0186,1
OI0012474,O006097,P0015,1
OI0012475,O006098,P0248,1
OI0012476,O006098,P0212,1
OI0012477,O006098,P0105,1
OI0012478,O006098,P0096,2
OI0012479,O006099,P0086,1
OI0012480,O006099,P0209,1
OI0012481,O006100,P0139,1
OI0012482,O006101,P0202,1
OI0012483,O006101,P0024,1
OI0012484,O006101,P0246,1
OI0012485,O006102,P0242,1
OI0012486,O006102,P0232,1
OI0012487,O006102,P0130,1
OI0012488,O006103,P0081,1
OI0012489,O006103,P0234,1
OI0012490,O006104,P0063,1
OI0012491,O006105,P0074,2
OI0012492,O006106,P0157,1
OI0012493,O006106,P0218,1
OI0012494,O006106,P0145,1
OI0012495,O006106,P0283,1
OI0012496,O006107,P0020,1
OI0012497,O006107,P0124,1
OI0012498,O006108,P0180,1
OI0012499,O006108,P0296,1
OI0012500,O006108,P0245,2
OI0012501,O006109,P0252,1
OI0012502,O006110,P0050,1
OI0012503,O006110,P0089,2
OI0012504,O006110,P0144,1
OI0012505,O006111,P0199,1
OI0012506,O006111,P0195,1
OI0012507,O006112,P0148,1
OI0012508,O006113,P0239,1
OI0012509,O006113,P0055,2
OI0012510,O006114,P0007,1
OI0012511,O006114,P0205,1
OI0012512,O006115,P0176,1
OI0012513,O006116,P0022,1
OI0012514,O006116,P0126,1
OI0012515,O006117,P0269,1
OI0012516,O006118,P0171,1
OI0012517,O006119,P0215,1
OI0012518,O006120,P0149,1
OI0012519,O006120,P0126,1
OI0012520,O006120,P0004,1
OI0012521,O006121,P0148,1
OI0012522,O006121,P0082,1
OI0012523,O006121,P0167,1
OI0012524,O006121,P0056,1
OI0012525,O006122,P0282,1
OI0012526,O006122,P0092,1
OI0012527,O006122,P0064,1
OI0012528,O006122,P0229,2
OI0012529,O006123,P0002,2
OI0012530,O006124,P0173,1
OI0012531,O006125,P0041,1
OI0012532,O006125,P0099,1
OI0012533,O006126,P0100,1
OI0012534,O006126,P0291,1
OI0012535,O006127,P0028,1
OI0012536,O006127,P0016,1
OI0012537,O006128,P0094,2
OI0012538,O006128,P0073,1
OI0012539,O006128,P0216,1
OI0012540,O006129,P0209,1
OI0012541,O006129,P0135,1
OI0012542,O006130,P0092,1
OI0012543,O006130,P0136,1
OI0012544,O006130,P0266,2
OI0012545,O006131,P0020,1
OI0012546,O006131,P0265,2
OI0012547,O006132,P0232,1
OI0012548,O006133,P0136,1
OI0012549,O006133,P0181,1
OI0012550,O006133,P0235,1
OI0012551,O006134,P0060,1
OI0012552,O006134,P0232,1
OI0012553,O006135,P0216,1
OI0012554,O006135,P0177,1
OI0012555,O006135,P0013,1
OI0012556,O006136,P0097,1
OI0012557,O006136,P0062,1
OI0012558,O006137,P0038,1
OI0012559,O006138,P0293,2
OI0012560,O006139,P0045,3
OI0012561,O006140,P0052,1
OI0012562,O006140,P0073,1
OI0012563,O006141,P0132,1
OI0012564,O006141,P0270,1
OI0012565,O006142,P0074,2
OI0012566,O006143,P0230,1
OI0012567,O006143,P0036,1
OI0012568,O006143,P0119,1
OI0012569,O006144,P0286,1
OI0012570,O006144,P0090,1
OI0012571,O006144,P0030,1
OI0012572,O006145,P0195,3
OI0012573,O006145,P0283,2
OI0012574,O006145,P0265,1
OI0012575,O006145,P0007,1
OI0012576,O006146,P0040,1
OI0012577,O006146,P0235,2
OI0012578,O006147,P0045,1
OI0012579,O006147,P0161,1
OI0012580,O006147,P0159,2
OI0012581,O006147,P0023,1
OI0012582,O006148,P0201,1
OI0012583,O006149,P0287,3
OI0012584,O006149,P0180,1
OI0012585,O006149,P0235,1
OI0012586,O006150,P0157,1
OI0012587,O006151,P0160,1
OI0012588,O006152,P0097,1
OI0012589,O006153,P0051,2
OI0012590,O006153,P0225,1
OI0012591,O006154,P0190,1
OI0012592,O006154,P0242,1
OI0012593,O006154,P0287,1
OI0012594,O006155,P0141,3
OI0012595,O006156,P0289,2
OI0012596,O006156,P0193,1
OI0012597,O006157,P0205,3
OI0012598,O006158,P0225,1
OI0012599,O006158,P0029,1
OI0012600,O006158,P0020,1
OI0012601,O006158,P0024,3
OI0012602,O006159,P0273,1
OI0012603,O006159,P0196,1
OI0012604,O006159,P0001,2
OI0012605,O006160,P0028,2
OI0012606,O006160,P0025,1
OI0012607,O006161,P0246,1
OI0012608,O006162,P0006,1
OI0012609,O006162,P0071,1
OI0012610,O006163,P0166,2
OI0012611,O006164,P0072,3
OI0012612,O006165,P0068,1
OI0012613,O006166,P0006,1
OI0012614,O006167,P0293,2
OI0012615,O006168,P0155,1
OI0012616,O006168,P0165,1
OI0012617,O006169,P0075,2
OI0012618,O006169,P0218,1
OI0012619,O006169,P0133,1
OI0012620,O006169,P0216,1
OI0012621,O006170,P0191,2
OI0012622,O006171,P0054,1
OI0012623,O006171,P0137,2
OI0012624,O006171,P0051,1
OI0012625,O006171,P0257,2
OI0012626,O006172,P0181,1
OI0012627,O006172,P0182,1
OI0012628,O006172,P0291,1
OI0012629,O006173,P0039,1
OI0012630,O006173,P0002,1
OI0012631,O006173,P0150,3
OI0012632,O006174,P0250,1
OI0012633,O006175,P0130,1
OI0012634,O006176,P0242,1
OI0012635,O006177,P0156,1
OI0012636,O006177,P0096,1
OI0012637,O006178,P0063,1
OI0012638,O006178,P0072,1
OI0012639,O006178,P0029,1
OI0012640,O006179,P0113,1
OI0012641,O006179,P0242,2
OI0012642,O006180,P0216,1
OI0012643,O006181,P0111,1
OI0012644,O006181,P0123,1
OI0012645,O006182,P0087,1
OI0012646,O006182,P0177,2
OI0012647,O006182,P0136,1
OI0012648,O006183,P0026,1
OI0012649,O006184,P0100,1
OI0012650,O006185,P0200,1
OI0012651,O006185,P0288,1
OI0012652,O006186,P0143,1
OI0012653,O006186,P0014,1
OI0012654,O006187,P0249,1
OI0012655,O006188,P0270,1
OI0012656,O006189,P0027,1
OI0012657,O006189,P0155,1
OI0012658,O006189,P0003,1
OI0012659,O006189,P0120,1
OI0012660,O006190,P0031,1
OI0012661,O006190,P0099,1
OI0012662,O006190,P0049,1
OI0012663,O006191,P0137,1
OI0012664,O006191,P0139,1
OI0012665,O006191,P0150,1
OI0012666,O006192,P0005,3
OI0012667,O006192,P0061,1
OI0012668,O006192,P0218,1
OI0012669,O006193,P0252,2
OI0012670,O006193,P0247,1
OI0012671,O006193,P0265,1
OI0012672,O006194,P0269,1
OI0012673,O006194,P0250,1
OI0012674,O006194,P0046,3
OI0012675,O006195,P0288,2
OI0012676,O006196,P0181,3
OI0012677,O006196,P0276,1
OI0012678,O006196,P0033,1
OI0012679,O006197,P0211,3
OI0012680,O006198,P0291,1
OI0012681,O006198,P0206,1
OI0012682,O006198,P0278,1
OI0012683,O006199,P0232,1
OI0012684,O006199,P0039,1
OI0012685,O006200,P0236,1
OI0012686,O006201,P0048,1
OI0012687,O006201,P0054,1
OI0012688,O006201,P0180,1
OI0012689,O006202,P0011,1
OI0012690,O006202,P0085,1
OI0012691,O006202,P0048,1
OI0012692,O006203,P0198,1
OI0012693,O006204,P0232,1
OI0012694,O006204,P0281,1
OI0012695,O006205,P0164,1
OI0012696,O006206,P0211,1
OI0012697,O006207,P0289,1
OI0012698,O006208,P0123,1
OI0012699,O006208,P0010,1
OI0012700,O006208,P0099,3
OI0012701,O006209,P0029,1
OI0012702,O006210,P0252,1
OI0012703,O006210,P0141,1
OI0012704,O006211,P0079,1
OI0012705,O006212,P0170,2
OI0012706,O006213,P0196,2
OI0012707,O006213,P0082,1
OI0012708,O006213,P0021,1
OI0012709,O006213,P0190,1
OI0012710,O006214,P0238,1
OI0012711,O006215,P0037,2
OI0012712,O006215,P0187,2
OI0012713,O006215,P0058,1
OI0012714,O006216,P0011,2
OI0012715,O006217,P0186,1
OI0012716,O006217,P0093,3
OI0012717,O006218,P0009,1
OI0012718,O006218,P0265,1
OI0012719,O006219,P0040,1
OI0012720,O006220,P0037,1
OI0012721,O006221,P0163,1
OI0012722,O006221,P0155,2
OI0012723,O006222,P0205,1
OI0012724,O006222,P0238,1
OI0012725,O006222,P0210,1
OI0012726,O006222,P0098,1
OI0012727,O006223,P0216,3
OI0012728,O006223,P0093,1
OI0012729,O006224,P0264,1
OI0012730,O006224,P0119,1
OI0012731,O006224,P0290,1
OI0012732,O006224,P0233,2
OI0012733,O006225,P0290,1
OI0012734,O006225,P0157,1
OI0012735,O006226,P0133,1
OI0012736,O006227,P0190,1
OI0012737,O006227,P0118,1
OI0012738,O006227,P0214,2
OI0012739,O006227,P0046,1
OI0012740,O006228,P0130,1
OI0012741,O006228,P0259,1
OI0012742,O006229,P0282,1
OI0012743,O006230,P0048,2
OI0012744,O006230,P0294,1
OI0012745,O006231,P0130,2
OI0012746,O006232,P0088,1
OI0012747,O006232,P0087,1
OI0012748,O006233,P0189,1
OI0012749,O006233,P0085,1
OI0012750,O006234,P0095,1
OI0012751,O006234,P0233,1
OI0012752,O006235,P0012,2
OI0012753,O006235,P0153,1
OI0012754,O006236,P0145,2
OI0012755,O006237,P0021,1
OI0012756,O006237,P0084,2
OI0012757,O006238,P0184,1
OI0012758,O006239,P0207,1
OI0012759,O006239,P0108,1
OI0012760,O006240,P0075,1
OI0012761,O006241,P0246,2
OI0012762,O006241,P0234,1
OI0012763,O006242,P0250,1
OI0012764,O006243,P0053,1
OI0012765,O006244,P0126,1
OI0012766,O006245,P0144,1
OI0012767,O006246,P0224,2
OI0012768,O006246,P0161,3
OI0012769,O006246,P0202,1
OI0012770,O006247,P0032,3
OI0012771,O006247,P0064,1
OI0012772,O006248,P0078,1
OI0012773,O006249,P0023,2
OI0012774,O006249,P0169,1
OI0012775,O006249,P0271,1
OI0012776,O006250,P0222,1
OI0012777,O006251,P0190,1
OI0012778,O006252,P0194,1
OI0012779,O006252,P0241,1
OI0012780,O006253,P0274,1
OI0012781,O006254,P0187,1
OI0012782,O006255,P0002,1
OI0012783,O006255,P0148,1
OI0012784,O006256,P0138,1
OI0012785,O006257,P0061,1
OI0012786,O006257,P0225,2
OI0012787,O006257,P0130,1
OI0012788,O006258,P0078,3
OI0012789,O006259,P0245,3
OI0012790,O006260,P0155,1
OI0012791,O006260,P0013,1
OI0012792,O006261,P0135,1
OI0012793,O006261,P0224,1
OI0012794,O006262,P0281,1
OI0012795,O006263,P0156,2
OI0012796,O006263,P0249,3
OI0012797,O006264,P0267,3
OI0012798,O006264,P0227,1
OI0012799,O006264,P0132,1
OI0012800,O006265,P0135,1
OI0012801,O006265,P0287,2
OI0012802,O006266,P0072,1
OI0012803,O006267,P0058,2
OI0012804,O006267,P0053,1
OI0012805,O006267,P0099,1
OI0012806,O006268,P0135,1
OI0012807,O006269,P0025,2
OI0012808,O006269,P0291,1
OI0012809,O006269,P0274,1
OI0012810,O006269,P0136,1
OI0012811,O006270,P0199,1
OI0012812,O006270,P0041,2
OI0012813,O006271,P0054,1
OI0012814,O006271,P0039,1
OI0012815,O006272,P0074,2
OI0012816,O006272,P0128,1
OI0012817,O006272,P0045,2
OI0012818,O006272,P0077,1
OI0012819,O006273,P0163,1
OI0012820,O006273,P0025,1
OI0012821,O006273,P0132,2
OI0012822,O006274,P0026,1
OI0012823,O006274,P0030,1
OI0012824,O006274,P0080,1
OI0012825,O006275,P0097,1
OI0012826,O006276,P0078,1
OI0012827,O006276,P0171,2
OI0012828,O006277,P0265,1
OI0012829,O006277,P0244,1
OI0012830,O006278,P0194,1
OI0012831,O006278,P0038,1
OI0012832,O006279,P0035,1
OI0012833,O006279,P0252,1
OI0012834,O006279,P0225,1
OI0012835,O006279,P0204,2
OI0012836,O006280,P0193,1
OI0012837,O006280,P0087,2
OI0012838,O006280,P0256,2
OI0012839,O006281,P0234,1
OI0012840,O006282,P0199,1
OI0012841,O006283,P0002,1
OI0012842,O006283,P0160,1
OI0012843,O006284,P0102,1
OI0012844,O006285,P0054,2
OI0012845,O006285,P0174,1
OI0012846,O006286,P0019,1
OI0012847,O006286,P0114,2
OI0012848,O006287,P0055,1
OI0012849,O006287,P0158,1
OI0012850,O006288,P0293,1
OI0012851,O006288,P0018,1
OI0012852,O006288,P0088,2
OI0012853,O006288,P0271,1
OI0012854,O006289,P0246,1
OI0012855,O006290,P0133,1
OI0012856,O006290,P0020,1
OI0012857,O006290,P0023,1
OI0012858,O006291,P0057,1
OI0012859,O006291,P0036,1
OI0012860,O006292,P0053,3
OI0012861,O006292,P0115,1
OI0012862,O006293,P0269,1
OI0012863,O006293,P0255,2
OI0012864,O006294,P0118,1
OI0012865,O006294,P0070,1
OI0012866,O006295,P0111,1
OI0012867,O006295,P0099,1
OI0012868,O006296,P0285,2
OI0012869,O006296,P0091,1
OI0012870,O006296,P0081,3
OI0012871,O006296,P0201,1
OI0012872,O006297,P0290,2
OI0012873,O006297,P0215,1
OI0012874,O006297,P0053,1
OI0012875,O006298,P0246,1
OI0012876,O006299,P0163,1
OI0012877,O006299,P0094,1
OI0012878,O006299,P0114,2
OI0012879,O006300,P0229,1
OI0012880,O006301,P0090,1
OI0012881,O006301,P0289,1
OI0012882,O006301,P0268,3
OI0012883,O006301,P0149,1
OI0012884,O006302,P0219,1
OI0012885,O006303,P0225,3
OI0012886,O006303,P0107,2
OI0012887,O006303,P0234,1
OI0012888,O006304,P0115,1
OI0012889,O006304,P0292,1
OI0012890,O006305,P0074,1
OI0012891,O006306,P0114,2
OI0012892,O006306,P0022,1
OI0012893,O006306,P0176,1
OI0012894,O006307,P0207,3
OI0012895,O006308,P0199,3
OI0012896,O006308,P0160,2
OI0012897,O006308,P0193,1
OI0012898,O006309,P0168,2
OI0012899,O006310,P0120,3
OI0012900,O006310,P0098,1
OI0012901,O006310,P0037,1
OI0012902,O006311,P0236,1
OI0012903,O006312,P0103,2
OI0012904,O006312,P0098,2
OI0012905,O006312,P0054,1
OI0012906,O006313,P0212,1
OI0012907,O006313,P0007,1
OI0012908,O006314,P0121,1
OI0012909,O006315,P0122,1
OI0012910,O006315,P0071,1
OI0012911,O006316,P0175,3
OI0012912,O006317,P0201,1
OI0012913,O006318,P0109,1
OI0012914,O006318,P0175,1
OI0012915,O006319,P0297,1
OI0012916,O006319,P0034,1
OI0012917,O006320,P0264,1
OI0012918,O006320,P0252,2
OI0012919,O006320,P0080,1
OI0012920,O006320,P0254,1
OI0012921,O006321,P0103,3
OI0012922,O006322,P0300,1
OI0012923,O006323,P0033,2
OI0012924,O006324,P0226,1
OI0012925,O006324,P0198,2
OI0012926,O006324,P0100,1
OI0012927,O006325,P0170,1
OI0012928,O006325,P0279,1
OI0012929,O006326,P0171,1
OI0012930,O006326,P0239,3
OI0012931,O006327,P0182,1
OI0012932,O006328,P0144,1
OI0012933,O006328,P0142,1
OI0012934,O006328,P0270,1
OI0012935,O006329,P0110,2
OI0012936,O006330,P0181,1
OI0012937,O006330,P0230,2
OI0012938,O006331,P0102,2
OI0012939,O006332,P0098,1
OI0012940,O006332,P0180,1
OI0012941,O006333,P0160,1
OI0012942,O006334,P0243,1
OI0012943,O006334,P0059,1
OI0012944,O006334,P0247,2
OI0012945,O006335,P0144,1
OI0012946,O006335,P0215,1
OI0012947,O006336,P0003,1
OI0012948,O006336,P0242,1
OI0012949,O006336,P0030,1
OI0012950,O006337,P0156,3
OI0012951,O006338,P0287,1
OI0012952,O006338,P0040,1
OI0012953,O006338,P0038,1
OI0012954,O006338,P0168,1
OI0012955,O006339,P0119,2
OI0012956,O006339,P0229,3
OI0012957,O006340,P0117,2
OI0012958,O006341,P0251,2
OI0012959,O006341,P0169,2
OI0012960,O006342,P0120,1
OI0012961,O006342,P0043,1
OI0012962,O006342,P0045,1
OI0012963,O006342,P0115,2
OI0012964,O006343,P0196,1
OI0012965,O006344,P0136,1
OI0012966,O006344,P0019,2
OI0012967,O006344,P0256,1
OI0012968,O006344,P0195,2
OI0012969,O006345,P0264,1
OI0012970,O006345,P0275,2
OI0012971,O006346,P0268,1
OI0012972,O006346,P0161,1
OI0012973,O006347,P0063,1
OI0012974,O006347,P0253,2
OI0012975,O006347,P0259,1
OI0012976,O006347,P0106,1
OI0012977,O006348,P0242,1
OI0012978,O006349,P0247,1
OI0012979,O006349,P0102,1
OI0012980,O006349,P0191,1
OI0012981,O006349,P0083,1
OI0012982,O006350,P0277,1
OI0012983,O006350,P0003,1
OI0012984,O006351,P0239,1
OI0012985,O006352,P0272,2
OI0012986,O006352,P0198,1
OI0012987,O006352,P0233,1
OI0012988,O006353,P0255,2
OI0012989,O006353,P0300,1
OI0012990,O006353,P0170,1
OI0012991,O006354,P0085,2
OI0012992,O006355,P0063,1
OI0012993,O006355,P0147,1
OI0012994,O006356,P0051,1
OI0012995,O006356,P0003,2
OI0012996,O006357,P0289,1
OI0012997,O006357,P0194,1
OI0012998,O006358,P0037,1
OI0012999,O006358,P0163,2
OI0013000,O006359,P0062,1
OI0013001,O006360,P0026,3
OI0013002,O006360,P0233,1
OI0013003,O006361,P0183,1
OI0013004,O006362,P0217,3
OI0013005,O006363,P0105,2
OI0013006,O006364,P0094,1
OI0013007,O006364,P0021,1
OI0013008,O006364,P0206,1
OI0013009,O006365,P0059,1
OI0013010,O006366,P0266,2
OI0013011,O006366,P0077,1
OI0013012,O006367,P0202,3
OI0013013,O006367,P0005,1
OI0013014,O006367,P0040,1
OI0013015,O006368,P0203,1
OI0013016,O006369,P0275,1
OI0013017,O006369,P0290,1
OI0013018,O006370,P0290,1
OI0013019,O006371,P0076,1
OI0013020,O006372,P0284,1
OI0013021,O006372,P0088,1
OI0013022,O006372,P0059,1
OI0013023,O006373,P0079,2
OI0013024,O006373,P0090,1
OI0013025,O006373,P0168,1
OI0013026,O006373,P0085,1
OI0013027,O006374,P0195,1
OI0013028,O006374,P0101,2
OI0013029,O006375,P0212,2
OI0013030,O006375,P0043,2
OI0013031,O006375,P0148,1
OI0013032,O006376,P0160,1
OI0013033,O006376,P0069,3
OI0013034,O006377,P0127,2
OI0013035,O006377,P0024,1
OI0013036,O006377,P0181,1
OI0013037,O006378,P0068,2
OI0013038,O006378,P0008,1
OI0013039,O006379,P0212,2
OI0013040,O006379,P0108,2
OI0013041,O006380,P0031,1
OI0013042,O006380,P0159,2
OI0013043,O006381,P0107,3
OI0013044,O006381,P0100,1
OI0013045,O006381,P0051,1
OI0013046,O006381,P0277,1
OI0013047,O006382,P0097,2
OI0013048,O006383,P0078,1
OI0013049,O006383,P0272,2
OI0013050,O006383,P0168,1
OI0013051,O006384,P0001,1
OI0013052,O006384,P0043,1
OI0013053,O006384,P0009,1
OI0013054,O006385,P0146,3
OI0013055,O006385,P0022,2
OI0013056,O006385,P0024,1
OI0013057,O006386,P0035,3
OI0013058,O006386,P0283,1
OI0013059,O006387,P0272,1
OI0013060,O006388,P0025,1
OI0013061,O006388,P0066,1
OI0013062,O006389,P0236,2
OI0013063,O006390,P0254,1
OI0013064,O006391,P0155,1
OI0013065,O006391,P0029,1
OI0013066,O006392,P0065,1
OI0013067,O006393,P0123,2
OI0013068,O006393,P0291,1
OI0013069,O006393,P0169,1
OI0013070,O006393,P0048,2
OI0013071,O006394,P0253,1
OI0013072,O006394,P0268,1
OI0013073,O006394,P0114,1
OI0013074,O006394,P0022,1
OI0013075,O006395,P0041,1
OI0013076,O006396,P0098,1
OI0013077,O006396,P0128,1
OI0013078,O006397,P0209,1
OI0013079,O006398,P0093,1
OI0013080,O006398,P0024,1
OI0013081,O006398,P0166,1
OI0013082,O006399,P0015,1
OI0013083,O006400,P0255,2
OI0013084,O006401,P0032,1
OI0013085,O006401,P0020,1
OI0013086,O006401,P0051,1
OI0013087,O006402,P0250,1
OI0013088,O006402,P0030,1
OI0013089,O006402,P0182,1
OI0013090,O006402,P0296,1
OI0013091,O006403,P0169,1
OI0013092,O006404,P0138,2
OI0013093,O006405,P0056,1
OI0013094,O006406,P0150,1
OI0013095,O006406,P0013,1
OI0013096,O006406,P0143,1
