order_id,customer_id,order_date,status,discount_amount
O006489,C00594,2026-07-19,Cancelled,10
O006490,C01705,2025-12-24,Completed,20
O006491,C00847,2026-03-05,Completed,0
O006492,C01498,2026-01-08,Completed,15
O006493,C00565,2026-02-15,Completed,10
O006494,C00490,2026-08-15,Completed,0
O006495,C00345,2026-02-21,Completed,0
O006496,C01847,2025-11-14,Completed,0
O006497,C00294,2026-03-23,Completed,5
O006498,C01693,2026-05-24,Completed,15
O006499,C00344,2026-02-03,Completed,0
O006500,C00950,2026-03-02,Completed,10
O006501,C00309,2026-05-23,Completed,30
O006502,C00259,2026-05-29,Completed,5
O006503,C01045,2026-06-22,Completed,0
O006504,C00350,2026-07-02,Completed,15
O006505,C01770,2025-05-27,Completed,10
O006506,C01565,2026-05-23,Completed,0
O006507,C00033,2025-09-19,Completed,0
O006508,C01553,2025-07-25,Completed,30
O006509,C00073,2025-10-18,Completed,5
O006510,C00959,2026-03-15,Completed,15
O006511,C00840,2026-05-22,Completed,15
O006512,C00390,2026-07-05,Completed,0
O006513,C00903,2026-02-27,Completed,0
O006514,C00701,2026-02-07,Completed,5
O006515,C00926,2026-06-20,Completed,5
O006516,C01726,2026-01-15,Completed,10
O006517,C00010,2026-07-19,Completed,5
O006518,C01568,2026-02-05,Completed,0
O006519,C00146,2026-03-19,Completed,0
O006520,C00702,2025-11-29,Completed,30
O006521,C01130,2026-01-13,Completed,15
O006522,C01845,2025-09-20,Completed,0
O006523,C01376,2026-06-24,Completed,0
O006524,C00811,2026-08-13,Completed,30
O006525,C00255,2026-02-26,Completed,20
O006526,C01793,2025-12-16,Cancelled,20
O006527,C00020,2026-01-28,Completed,20
O006528,C00072,2026-05-03,Completed,5
O006529,C00299,2026-03-03,Completed,10
O006530,C01729,2026-04-17,Completed,20
O006531,C01632,2026-05-03,Completed,15
O006532,C01628,2026-06-07,Completed,5
O006533,C00417,2026-07-31,Completed,15
O006534,C00422,2026-04-11,Completed,10
O006535,C00338,2026-07-14,Completed,0
O006536,C01088,2026-08-12,Completed,5
O006537,C00329,2026-06-18,Completed,0
O006538,C01337,2026-04-12,Completed,0
O006539,C00962,2025-08-11,Completed,5
O006540,C01011,2026-04-16,Completed,0
O006541,C00263,2025-09-05,Completed,5
O006542,C00628,2025-12-05,Completed,0
O006543,C00305,2026-03-25,Completed,5
O006544,C00666,2026-01-23,Completed,0
O006545,C00604,2026-05-10,Completed,0
O006546,C00907,2026-03-08,Completed,30
O006547,C00988,2026-03-25,Completed,5
O006548,C01420,2026-02-05,Completed,20
O006549,C00343,2026-07-01,Completed,20
O006550,C01279,2025-12-26,Cancelled,15
O006551,C01525,2026-03-05,Completed,0
O006552,C01969,2025-09-05,Completed,5
O006553,C00492,2025-09-08,Completed,5
O006554,C00998,2025-12-18,Completed,0
O006555,C01350,2026-03-20,Completed,5
O006556,C00555,2025-12-25,Completed,5
O006557,C01194,2026-05-25,Completed,0
O006558,C00892,2026-04-22,Completed,20
O006559,C00565,2026-02-11,Completed,15
O006560,C00365,2025-10-29,Completed,10
O006561,C01709,2025-06-21,Completed,15
O006562,C00105,2025-11-29,Cancelled,10
O006563,C01085,2025-12-02,Completed,10
O006564,C00875,2026-08-11,Completed,0
O006565,C01460,2025-05-09,Cancelled,15
O006566,C00865,2025-10-20,Completed,10
O006567,C01507,2026-07-23,Completed,5
O006568,C00343,2026-05-26,Completed,5
O006569,C00885,2025-10-05,Completed,5
O006570,C01318,2026-08-15,Completed,5
O006571,C01883,2026-02-07,Completed,5
O006572,C00160,2026-06-19,Completed,15
O006573,C00989,2026-07-12,Completed,0
O006574,C00247,2026-06-01,Completed,5
O006575,C00585,2026-04-30,Completed,0
O006576,C00410,2025-03-23,Completed,0
O006577,C01635,2026-01-14,Completed,0
O006578,C01870,2026-03-02,Cancelled,10
O006579,C00027,2025-03-27,Completed,0
O006580,C01091,2026-01-23,Completed,5
O006581,C00489,2026-07-06,Completed,5
O006582,C00841,2026-03-02,Cancelled,0
O006583,C01864,2026-06-04,Completed,15
O006584,C01203,2025-11-26,Completed,0
O006585,C01973,2026-01-28,Completed,0
O006586,C01196,2026-04-18,Cancelled,15
O006587,C00778,2025-06-28,Cancelled,10
O006588,C00886,2026-06-01,Completed,0
O006589,C00175,2025-07-12,Completed,5
O006590,C00693,2026-07-15,Completed,10
O006591,C01649,2026-01-29,Completed,0
O006592,C00224,2025-09-24,Completed,5
O006593,C01412,2026-05-01,Completed,20
O006594,C00084,2026-03-02,Completed,5
O006595,C01889,2026-04-20,Completed,30
O006596,C01759,2026-07-10,Cancelled,20
O006597,C01572,2026-08-03,Completed,0
O006598,C01791,2026-04-20,Completed,10
O006599,C01904,2026-01-23,Completed,20
O006600,C01029,2026-04-24,Completed,0
O006601,C01315,2026-04-16,Completed,5
O006602,C01474,2025-10-17,Completed,30
O006603,C00944,2025-08-30,Completed,10
O006604,C01227,2025-07-22,Completed,0
O006605,C01134,2026-08-06,Completed,15
O006606,C00637,2026-03-16,Completed,15
O006607,C00850,2026-07-28,Completed,20
O006608,C01430,2025-12-23,Completed,15
O006609,C01935,2026-04-09,Completed,0
O006610,C00191,2026-03-25,Completed,0
O006611,C00616,2026-08-09,Completed,10
O006612,C00673,2026-06-08,Completed,5
O006613,C01127,2025-08-26,Completed,0
O006614,C01348,2025-07-17,Completed,0
O006615,C01117,2026-08-11,Completed,20
O006616,C00460,2025-02-05,Completed,0
O006617,C00532,2026-03-13,Completed,5
O006618,C00098,2025-11-14,Completed,5
O006619,C01549,2026-07-24,Completed,0
O006620,C01904,2025-10-02,Completed,10
O006621,C01480,2025-11-12,Completed,5
O006622,C01807,2026-08-17,Completed,15
O006623,C00699,2026-06-28,Completed,0
O006624,C01943,2026-07-26,Completed,0
O006625,C00960,2026-07-14,Completed,0
O006626,C01444,2026-04-01,Completed,0
O006627,C01874,2026-06-05,Completed,15
O006628,C00395,2026-06-09,Completed,0
O006629,C01753,2026-08-03,Cancelled,0
O006630,C01508,2026-03-25,Cancelled,10
O006631,C00912,2026-05-04,Completed,0
O006632,C00242,2026-04-28,Cancelled,30
O006633,C01720,2026-05-16,Completed,20
O006634,C00005,2025-10-15,Completed,0
O006635,C01185,2026-08-19,Completed,5
O006636,C01528,2026-06-01,Completed,15
O006637,C00652,2026-04-04,Completed,15
O006638,C01154,2026-02-08,Completed,10
O006639,C01220,2026-02-24,Completed,30
O006640,C01639,2025-01-23,Completed,0
O006641,C01171,2026-07-11,Completed,0
O006642,C01524,2026-06-09,Completed,0
O006643,C00104,2026-05-29,Completed,0
O006644,C01541,2026-05-28,Completed,15
O006645,C01783,2026-02-03,Completed,5
O006646,C00295,2026-05-11,Completed,0
O006647,C00686,2026-03-15,Completed,5
O006648,C00890,2026-07-18,Cancelled,20
O006649,C01291,2025-05-22,Completed,5
O006650,C00313,2025-12-19,Completed,10
O006651,C01566,2026-03-07,Completed,15
O006652,C01539,2025-07-30,Completed,0
O006653,C00311,2026-02-11,Completed,5
O006654,C00414,2026-03-22,Completed,0
O006655,C00633,2025-07-30,Completed,20
O006656,C01416,2026-06-01,Cancelled,0
O006657,C01042,2026-03-13,Completed,10
O006658,C01799,2026-07-26,Completed,0
O006659,C00129,2026-07-13,Completed,5
O006660,C01107,2026-06-01,Completed,20
O006661,C01382,2026-04-13,Completed,5
O006662,C01310,2025-12-18,Completed,0
O006663,C01727,2026-08-04,Completed,10
O006664,C01254,2025-06-19,Completed,30
O006665,C01249,2025-07-26,Completed,10
O006666,C00375,2026-08-04,Completed,5
O006667,C00132,2026-02-13,Completed,10
O006668,C00992,2026-03-16,Completed,10
O006669,C01333,2026-07-21,Completed,0
O006670,C01402,2026-06-17,Completed,5
O006671,C01096,2026-03-29,Completed,0
O006672,C00653,2026-06-10,Completed,10
O006673,C00496,2025-10-03,Completed,0
O006674,C00808,2026-04-01,Completed,20
O006675,C00320,2025-06-16,Completed,20
O006676,C01757,2026-01-21,Completed,15
O006677,C01178,2025-10-10,Completed,10
O006678,C01193,2025-05-12,Completed,15
O006679,C01651,2026-05-01,Completed,5
O006680,C01800,2025-11-21,Completed,5
O006681,C00230,2025-12-27,Completed,10
O006682,C01186,2026-07-21,Completed,10
O006683,C01215,2026-06-15,Completed,5
O006684,C01548,2025-12-03,Completed,0
O006685,C01363,2025-06-27,Completed,0
O006686,C00807,2025-10-23,Completed,15
O006687,C01329,2025-06-28,Completed,0
O006688,C01565,2026-06-04,Completed,15
O006689,C00888,2026-08-20,Completed,10
O006690,C00916,2026-04-24,Completed,0
O006691,C00166,2026-02-08,Completed,20
O006692,C00332,2026-02-08,Completed,0
O006693,C01617,2026-05-02,Completed,0
O006694,C01590,2026-03-16,Completed,0
O006695,C00488,2025-07-05,Completed,5
O006696,C01398,2025-05-16,Completed,10
O006697,C01338,2026-05-15,Completed,5
O006698,C00820,2026-07-01,Completed,10
O006699,C00202,2026-06-12,Completed,5
O006700,C01621,2025-12-29,Completed,0
O006701,C01824,2026-05-18,Completed,0
O006702,C01623,2026-05-22,Completed,0
O006703,C01938,2025-11-05,Completed,0
O006704,C01319,2026-08-11,Completed,15
O006705,C00521,2026-02-22,Completed,20
O006706,C00602,2025-09-02,Completed,0
O006707,C01449,2025-08-06,Completed,0
O006708,C01047,2026-01-08,Completed,0
O006709,C00304,2026-04-06,Completed,10
O006710,C01618,2026-04-09,Completed,10
O006711,C00259,2026-03-01,Completed,10
O006712,C01290,2026-03-10,Completed,10
O006713,C00978,2026-06-17,Completed,0
O006714,C00143,2025-05-07,Completed,5
O006715,C00552,2025-03-08,Completed,5
O006716,C01678,2026-05-28,Completed,0
O006717,C00177,2025-12-05,Completed,15
O006718,C00323,2026-01-24,Completed,5
O006719,C01394,2025-05-17,Completed,0
O006720,C01053,2026-06-08,Completed,10
O006721,C01081,2025-11-26,Completed,15
O006722,C00899,2026-07-17,Completed,10
O006723,C00154,2025-12-31,Completed,15
O006724,C01899,2025-11-27,Completed,5
O006725,C00879,2025-08-18,Completed,0
O006726,C00518,2026-08-18,Completed,0
O006727,C01340,2025-11-07,Completed,0
O006728,C01103,2026-05-06,Cancelled,0
O006729,C00262,2026-03-20,Completed,15
O006730,C00940,2025-10-21,Completed,30
O006731,C01952,2025-08-17,Cancelled,5
O006732,C00693,2026-07-24,Completed,0
O006733,C01275,2026-07-05,Completed,10
O006734,C01158,2026-05-22,Completed,5
O006735,C00605,2026-06-12,Completed,30
O006736,C00988,2026-07-08,Completed,0
O006737,C01918,2026-08-07,Completed,0
O006738,C00459,2026-07-13,Completed,15
O006739,C00682,2026-03-01,Completed,0
O006740,C01104,2025-09-03,Completed,0
O006741,C01932,2026-01-26,Completed,0
O006742,C00536,2026-07-13,Completed,0
O006743,C00133,2026-05-10,Completed,20
O006744,C00269,2026-08-09,Completed,15
O006745,C01949,2025-07-19,Completed,0
O006746,C00325,2025-12-21,Completed,0
O006747,C00211,2026-05-16,Completed,15
O006748,C00214,2026-06-24,Completed,0
O006749,C00895,2026-07-10,Completed,0
O006750,C01402,2025-12-25,Completed,0
O006751,C00603,2025-07-17,Completed,30
O006752,C00863,2025-04-22,Completed,5
O006753,C01327,2026-05-17,Completed,30
O006754,C00102,2025-07-26,Completed,0
O006755,C01207,2026-01-10,Completed,10
O006756,C01113,2026-04-23,Completed,0
O006757,C01899,2026-03-14,Completed,10
O006758,C00091,2025-08-17,Completed,15
O006759,C00934,2026-04-16,Completed,0
O006760,C01233,2026-08-07,Completed,20
O006761,C01654,2026-04-26,Completed,30
O006762,C01301,2026-03-16,Completed,30
O006763,C00843,2026-02-21,Completed,0
O006764,C01107,2025-07-21,Completed,15
O006765,C01346,2026-07-23,Completed,0
O006766,C00605,2026-03-26,Completed,5
O006767,C00136,2026-06-27,Completed,0
O006768,C01063,2026-01-14,Completed,5
O006769,C01070,2026-08-19,Completed,30
O006770,C00278,2026-08-03,Completed,0
O006771,C00749,2025-11-18,Completed,0
O006772,C01191,2026-03-16,Completed,0
O006773,C00232,2026-04-03,Completed,10
O006774,C00087,2026-06-30,Completed,15
O006775,C01066,2026-03-29,Completed,15
O006776,C01165,2025-10-30,Completed,10
O006777,C00442,2026-07-13,Completed,30
O006778,C01480,2025-06-14,Completed,5
O006779,C00270,2026-03-12,Completed,5
O006780,C01102,2026-03-26,Completed,20
O006781,C00421,2026-02-22,Completed,20
O006782,C00462,2026-06-01,Completed,0
O006783,C00038,2026-02-05,Completed,10
O006784,C00434,2025-12-21,Completed,10
O006785,C01781,2026-01-05,Completed,15
O006786,C00168,2026-02-28,Completed,0
O006787,C01824,2026-02-10,Completed,10
O006788,C00345,2026-01-20,Completed,0
O006789,C00159,2026-07-03,Completed,10
O006790,C00055,2025-05-30,Completed,5
O006791,C00801,2025-11-30,Completed,5
O006792,C01615,2026-02-27,Completed,10
O006793,C01259,2025-06-05,Completed,10
O006794,C01679,2025-12-09,Cancelled,20
O006795,C00523,2025-05-31,Completed,15
O006796,C01414,2026-03-30,Completed,10
O006797,C01013,2025-08-18,Completed,10
O006798,C00207,2025-09-24,Completed,0
O006799,C01234,2026-04-29,Completed,20
O006800,C01302,2025-10-02,Completed,20
O006801,C01696,2026-01-11,Completed,0
O006802,C01623,2025-12-17,Completed,20
O006803,C00818,2026-01-20,Completed,0
O006804,C00097,2026-06-23,Completed,5
O006805,C01979,2026-01-11,Completed,0
O006806,C01567,2026-06-30,Completed,20
O006807,C01853,2026-03-15,Completed,5
O006808,C00052,2026-02-17,Completed,5
O006809,C00323,2025-11-01,Completed,5
O006810,C00556,2026-07-12,Completed,10
O006811,C00534,2026-03-23,Completed,0
O006812,C00044,2026-01-28,Completed,20
O006813,C01609,2025-10-09,Completed,20
O006814,C01499,2026-05-25,Completed,0
O006815,C01247,2025-11-25,Cancelled,0
O006816,C01942,2025-10-11,Completed,0
O006817,C01358,2026-08-08,Completed,0
O006818,C01187,2026-06-18,Completed,0
O006819,C00786,2026-07-31,Completed,0
O006820,C01412,2025-10-05,Completed,15
O006821,C01542,2026-04-19,Completed,0
O006822,C00597,2025-05-08,Completed,10
O006823,C01324,2025-08-13,Completed,0
O006824,C01175,2026-06-19,Completed,20
O006825,C01604,2026-03-19,Completed,5
O006826,C00444,2025-06-21,Cancelled,0
O006827,C00292,2026-04-25,Completed,10
O006828,C01235,2026-08-15,Completed,0
O006829,C01585,2026-01-06,Completed,15
O006830,C01480,2026-03-14,Completed,0
O006831,C01907,2026-07-22,Completed,0
O006832,C01590,2026-06-05,Completed,0
O006833,C01895,2026-05-30,Completed,5
O006834,C00648,2026-04-29,Completed,0
O006835,C01755,2026-03-29,Completed,5
O006836,C00026,2026-03-27,Completed,15
O006837,C00883,2026-05-16,Completed,20
O006838,C00855,2026-04-21,Completed,0
O006839,C01546,2026-06-01,Completed,10
O006840,C01226,2026-03-03,Completed,10
O006841,C01193,2026-06-16,Completed,5
O006842,C00208,2025-11-16,Completed,0
O006843,C00867,2025-05-29,Completed,0
O006844,C01449,2025-06-09,Cancelled,20
O006845,C00090,2026-08-20,Completed,0
O006846,C01787,2025-04-26,Completed,10
O006847,C00007,2026-04-14,Completed,0
O006848,C01537,2026-04-05,Completed,30
O006849,C01611,2026-07-26,Completed,30
O006850,C01365,2026-06-22,Completed,0
O006851,C00834,2026-05-13,Completed,20
O006852,C00348,2026-06-25,Completed,5
O006853,C01419,2025-09-30,Completed,0
O006854,C01557,2025-07-15,Completed,0
O006855,C00889,2026-07-19,Completed,15
O006856,C01521,2026-04-06,Cancelled,0
O006857,C00671,2025-08-24,Completed,0
O006858,C01372,2026-04-23,Completed,0
O006859,C00471,2026-01-08,Completed,5
O006860,C01170,2026-04-22,Completed,0
O006861,C00564,2026-08-07,Completed,15
O006862,C00059,2026-02-08,Completed,10
O006863,C00166,2025-08-09,Completed,15
O006864,C00362,2025-10-23,Completed,0
O006865,C01068,2025-07-20,Completed,5
O006866,C01604,2026-05-26,Completed,0
O006867,C01354,2025-03-19,Completed,0
O006868,C01761,2026-05-15,Completed,0
O006869,C00522,2025-08-31,Completed,0
O006870,C00641,2026-04-27,Completed,0
O006871,C01958,2025-12-14,Completed,10
O006872,C01862,2026-03-26,Completed,0
O006873,C00014,2025-11-19,Completed,10
O006874,C00246,2025-11-12,Completed,0
O006875,C00436,2026-03-27,Completed,0
O006876,C01950,2026-07-16,Completed,5
O006877,C01478,2025-07-04,Completed,0
O006878,C00628,2026-08-04,Completed,0
O006879,C00266,2025-11-19,Completed,0
O006880,C01838,2026-04-05,Completed,15
O006881,C01273,2026-01-13,Completed,30
O006882,C00996,2026-04-04,Cancelled,10
O006883,C00157,2026-04-08,Completed,5
O006884,C01480,2026-05-12,Completed,0
O006885,C00314,2025-12-16,Completed,5
O006886,C01993,2026-04-06,Completed,10
O006887,C00165,2026-03-25,Completed,0
O006888,C01303,2026-03-14,Completed,0
O006889,C01962,2026-04-17,Completed,0
O006890,C00498,2025-08-30,Completed,0
O006891,C01858,2025-07-20,Cancelled,0
O006892,C00014,2025-12-25,Completed,0
O006893,C01451,2025-12-17,Completed,10
O006894,C01516,2026-06-20,Completed,20
O006895,C00958,2026-08-09,Completed,10
O006896,C00381,2026-04-05,Completed,10
O006897,C00133,2026-04-16,Completed,5
O006898,C01035,2026-08-19,Completed,5
O006899,C00312,2026-05-24,Completed,15
O006900,C00296,2025-09-29,Completed,5
O006901,C01060,2025-11-23,Completed,10
O006902,C00076,2025-12-27,Completed,10
O006903,C00453,2026-08-16,Cancelled,0
O006904,C00791,2026-05-17,Completed,20
O006905,C01936,2026-06-03,Completed,0
O006906,C01104,2025-09-30,Completed,5
O006907,C01634,2026-07-04,Completed,10
O006908,C00708,2026-05-12,Completed,5
O006909,C00298,2025-10-23,Completed,5
O006910,C00841,2025-09-09,Completed,5
O006911,C00279,2026-05-17,Completed,0
O006912,C00127,2025-12-03,Completed,0
O006913,C00548,2026-04-06,Completed,15
O006914,C01923,2026-02-07,Completed,5
O006915,C01799,2026-02-07,Completed,0
O006916,C01100,2026-05-27,Completed,0
O006917,C00815,2025-11-16,Completed,5
O006918,C00790,2025-04-19,Completed,0
O006919,C01995,2025-08-12,Completed,0
O006920,C01514,2026-03-05,Completed,20
O006921,C00228,2026-03-11,Completed,20
O006922,C01411,2026-02-20,Completed,10
O006923,C01325,2026-04-13,Completed,0
O006924,C01205,2025-11-29,Cancelled,0
O006925,C01270,2025-08-12,Completed,5
O006926,C01955,2026-05-14,Completed,30
O006927,C01454,2026-05-23,Completed,0
O006928,C01306,2025-12-13,Completed,0
O006929,C01008,2025-07-10,Completed,0
O006930,C00233,2025-12-26,Completed,0
O006931,C01923,2026-06-03,Cancelled,0
O006932,C01026,2026-03-11,Completed,0
O006933,C01738,2026-05-16,Completed,0
O006934,C01978,2026-05-14,Completed,15
O006935,C00862,2026-08-14,Completed,5
O006936,C01127,2025-07-14,Completed,0
O006937,C01768,2026-08-12,Completed,10
O006938,C01018,2026-03-26,Completed,5
O006939,C00650,2025-03-13,Completed,30
O006940,C01630,2026-03-14,Completed,5
O006941,C00407,2025-09-23,Completed,15
O006942,C00554,2026-03-01,Completed,20
O006943,C00388,2026-04-20,Completed,20
O006944,C01920,2026-07-31,Completed,5
O006945,C01612,2025-08-08,Completed,0
O006946,C01241,2025-08-26,Completed,0
O006947,C00470,2026-01-29,Completed,0
O006948,C01590,2026-04-05,Completed,0
O006949,C00222,2026-07-21,Completed,0
O006950,C00270,2026-05-30,Completed,15
O006951,C01456,2026-04-25,Completed,15
O006952,C00028,2026-04-29,Completed,5
O006953,C00384,2026-03-22,Completed,10
O006954,C00929,2025-10-27,Completed,0
O006955,C00240,2025-12-19,Completed,20
O006956,C01672,2026-05-14,Completed,0
O006957,C01701,2026-06-25,Completed,10
O006958,C00372,2026-07-08,Completed,0
O006959,C01884,2025-12-27,Completed,30
O006960,C01045,2026-06-01,Completed,10
O006961,C01305,2026-08-16,Completed,0
O006962,C01269,2026-07-06,Cancelled,0
O006963,C01978,2026-04-14,Completed,10
O006964,C01923,2026-06-02,Completed,10
O006965,C00090,2026-04-10,Completed,20
O006966,C00824,2025-07-22,Completed,5
O006967,C00127,2025-05-30,Cancelled,20
O006968,C01953,2026-04-29,Completed,0
O006969,C00513,2025-11-11,Completed,0
O006970,C00183,2025-06-18,Completed,15
O006971,C01245,2026-06-02,Completed,15
O006972,C01004,2026-01-27,Completed,10
O006973,C01132,2026-06-18,Completed,5
O006974,C01622,2026-06-11,Completed,0
O006975,C01079,2025-12-24,Completed,20
O006976,C00380,2026-06-06,Completed,10
O006977,C01258,2025-07-05,Completed,15
O006978,C01915,2026-04-13,Completed,10
O006979,C00413,2026-01-09,Completed,10
O006980,C00539,2025-12-23,Completed,15
O006981,C00414,2025-12-18,Completed,0
O006982,C00835,2025-09-07,Completed,5
O006983,C00655,2026-04-04,Completed,5
O006984,C00187,2026-08-09,Completed,0
O006985,C00324,2025-12-21,Completed,0
O006986,C01783,2026-03-31,Completed,15
O006987,C00180,2026-04-29,Completed,10
O006988,C00376,2026-07-12,Completed,0
O006989,C01041,2026-06-11,Completed,0
O006990,C00749,2026-05-29,Cancelled,0
O006991,C01657,2025-07-15,Completed,0
O006992,C01648,2026-07-13,Completed,0
O006993,C01001,2026-05-10,Completed,10
O006994,C00269,2026-06-13,Cancelled,5
O006995,C00975,2026-05-08,Completed,10
O006996,C01148,2025-09-22,Completed,0
O006997,C01936,2026-08-20,Completed,15
O006998,C01074,2026-02-20,Completed,15
